time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
6.665000e+00,9.762467e+00,-1.531029e+00,1.620396e-02
6.670000e+00,9.722052e+00,-1.452392e+00,1.403881e-02
6.675000e+00,9.688404e+00,-1.230392e+00,1.223621e-02
6.680000e+00,9.661249e+00,-8.949234e-01,1.078147e-02
6.685000e+00,9.639864e+00,-4.829781e-01,9.635787e-03
6.690000e+00,9.623443e+00,-3.092971e-02,8.756099e-03
6.695000e+00,9.611553e+00,4.363957e-01,8.119089e-03
6.700000e+00,9.604465e+00,9.073749e-01,7.739392e-03
6.705000e+00,9.602528e+00,1.379156e+00,7.635586e-03
6.710000e+00,9.606927e+00,1.867222e+00,7.871295e-03
6.715000e+00,9.618827e+00,2.386745e+00,8.508774e-03
6.720000e+00,9.639547e+00,2.958550e+00,9.618833e-03
6.725000e+00,9.670238e+00,3.599203e+00,1.126300e-02
6.730000e+00,9.711593e+00,4.315778e+00,1.347849e-02
6.735000e+00,9.764209e+00,5.110428e+00,1.629729e-02
6.740000e+00,9.827977e+00,5.973539e+00,1.971350e-02
6.745000e+00,9.903174e+00,6.896090e+00,2.374205e-02
6.750000e+00,9.990039e+00,7.872162e+00,2.839562e-02
6.755000e+00,1.008884e+01,8.893988e+00,3.368856e-02
6.760000e+00,1.020086e+01,9.972681e+00,3.968995e-02
6.765000e+00,1.032701e+01,1.111467e+01,4.644799e-02
6.770000e+00,1.046925e+01,1.234221e+01,5.406845e-02
6.775000e+00,1.062882e+01,1.366815e+01,6.261678e-02
6.780000e+00,1.080665e+01,1.509812e+01,7.214373e-02
6.785000e+00,1.100325e+01,1.662803e+01,8.267617e-02
6.790000e+00,1.121773e+01,1.823112e+01,9.416647e-02
6.795000e+00,1.144814e+01,1.986231e+01,1.065102e-01
6.800000e+00,1.169169e+01,2.146078e+01,1.195574e-01
6.805000e+00,1.194474e+01,2.295746e+01,1.331142e-01
6.810000e+00,1.220318e+01,2.428098e+01,1.469594e-01
6.815000e+00,1.246331e+01,2.537568e+01,1.608951e-01
6.820000e+00,1.272165e+01,2.619960e+01,1.747351e-01
6.825000e+00,1.297536e+01,2.673400e+01,1.883271e-01
6.830000e+00,1.322257e+01,2.698825e+01,2.015711e-01
6.835000e+00,1.346190e+01,2.699034e+01,2.143926e-01
6.840000e+00,1.369338e+01,2.678471e+01,2.267937e-01
6.845000e+00,1.391689e+01,2.642430e+01,2.387678e-01
6.850000e+00,1.413328e+01,2.596704e+01,2.503604e-01
6.855000e+00,1.434353e+01,2.545311e+01,2.616240e-01
6.860000e+00,1.454820e+01,2.492060e+01,2.725885e-01
6.865000e+00,1.474777e+01,2.439663e+01,2.832800e-01
6.870000e+00,1.494233e+01,2.388565e+01,2.937034e-01
6.875000e+00,1.513099e+01,2.338248e+01,3.038102e-01
6.880000e+00,1.531328e+01,2.286250e+01,3.135757e-01
6.885000e+00,1.548927e+01,2.232684e+01,3.230045e-01
6.890000e+00,1.565650e+01,2.172591e+01,3.319633e-01
6.895000e+00,1.581497e+01,2.106387e+01,3.404529e-01
6.900000e+00,1.596368e+01,2.033850e+01,3.484194e-01
6.905000e+00,1.610256e+01,1.953630e+01,3.558597e-01
6.910000e+00,1.623013e+01,1.867379e+01,3.626940e-01
6.915000e+00,1.634652e+01,1.776056e+01,3.689292e-01
6.920000e+00,1.645093e+01,1.679555e+01,3.745229e-01
6.925000e+00,1.654330e+01,1.579015e+01,3.794715e-01
6.930000e+00,1.662324e+01,1.474667e+01,3.837539e-01
6.935000e+00,1.669072e+01,1.367948e+01,3.873693e-01
6.940000e+00,1.674645e+01,1.260212e+01,3.903550e-01
6.945000e+00,1.679094e+01,1.152805e+01,3.927379e-01
6.950000e+00,1.682438e+01,1.046452e+01,3.945297e-01
6.955000e+00,1.684831e+01,9.438805e+00,3.958118e-01
6.960000e+00,1.686332e+01,8.464877e+00,3.966158e-01
6.965000e+00,1.687138e+01,7.565798e+00,3.970475e-01
6.970000e+00,1.687218e+01,6.736554e+00,3.970902e-01
6.975000e+00,1.686617e+01,5.972241e+00,3.967683e-01
6.980000e+00,1.685258e+01,5.249915e+00,3.960404e-01
6.985000e+00,1.683030e+01,4.538990e+00,3.948467e-01
6.990000e+00,1.679810e+01,3.806469e+00,3.931220e-01
6.995000e+00,1.675356e+01,3.007074e+00,3.907354e-01
7.000000e+00,1.669618e+01,2.131447e+00,3.876615e-01
7.005000e+00,1.662520e+01,1.172609e+00,3.838589e-01
7.010000e+00,1.654205e+01,1.642307e-01,3.794045e-01
7.015000e+00,1.644800e+01,-8.574214e-01,3.743657e-01
7.020000e+00,1.634590e+01,-1.834558e+00,3.688963e-01
7.025000e+00,1.623857e+01,-2.713882e+00,3.631462e-01
7.030000e+00,1.612915e+01,-3.444892e+00,3.572842e-01
7.035000e+00,1.602029e+01,-3.996702e+00,3.514525e-01
7.040000e+00,1.591341e+01,-4.365393e+00,3.457268e-01
7.045000e+00,1.580923e+01,-4.566498e+00,3.401453e-01
7.050000e+00,1.570769e+01,-4.632657e+00,3.347058e-01
7.055000e+00,1.560856e+01,-4.600742e+00,3.293947e-01
7.060000e+00,1.551058e+01,-4.517998e+00,3.241458e-01
7.065000e+00,1.541361e+01,-4.409358e+00,3.189512e-01
7.070000e+00,1.531777e+01,-4.288354e+00,3.138163e-01
7.075000e+00,1.522318e+01,-4.159239e+00,3.087492e-01
7.080000e+00,1.513127e+01,-4.003157e+00,3.038250e-01
7.085000e+00,1.504321e+01,-3.801140e+00,2.991074e-01
7.090000e+00,1.495962e+01,-3.545911e+00,2.946296e-01
7.095000e+00,1.488092e+01,-3.236107e+00,2.904132e-01
7.100000e+00,1.480752e+01,-2.871244e+00,2.864811e-01
7.105000e+00,1.473848e+01,-2.480064e+00,2.827823e-01
7.110000e+00,1.467266e+01,-2.090385e+00,2.792560e-01
7.115000e+00,1.460981e+01,-1.717202e+00,2.758889e-01
7.120000e+00,1.454853e+01,-1.388614e+00,2.726063e-01
7.125000e+00,1.448867e+01,-1.108781e+00,2.693996e-01
7.130000e+00,1.443011e+01,-8.771644e-01,2.662623e-01
7.135000e+00,1.437314e+01,-6.804758e-01,2.632101e-01
7.140000e+00,1.431954e+01,-4.829612e-01,2.603388e-01
7.145000e+00,1.426866e+01,-2.853815e-01,2.576131e-01
7.150000e+00,1.422226e+01,-5.536436e-02,2.551268e-01
7.155000e+00,1.418067e+01,2.117960e-01,2.528990e-01
7.160000e+00,1.414317e+01,5.078321e-01,2.508901e-01
7.165000e+00,1.410952e+01,8.179058e-01,2.490871e-01
7.170000e+00,1.407896e+01,1.125620e+00,2.474502e-01
7.175000e+00,1.405052e+01,1.411602e+00,2.459263e-01
7.180000e+00,1.402297e+01,1.652148e+00,2.444504e-01
7.185000e+00,1.399554e+01,1.837163e+00,2.429813e-01
7.190000e+00,1.396776e+01,1.961189e+00,2.414929e-01
7.195000e+00,1.393893e+01,2.024371e+00,2.399481e-01
7.200000e+00,1.390923e+01,2.038608e+00,2.383572e-01
7.205000e+00,1.387857e+01,2.013032e+00,2.367147e-01
7.210000e+00,1.384722e+01,1.963562e+00,2.350353e-01
7.215000e+00,1.381548e+01,1.900084e+00,2.333348e-01
7.220000e+00,1.378330e+01,1.832611e+00,2.316109e-01
7.225000e+00,1.375099e+01,1.767211e+00,2.298797e-01
7.230000e+00,1.371858e+01,1.707137e+00,2.281438e-01
7.235000e+00,1.368627e+01,1.654536e+00,2.264126e-01
7.240000e+00,1.365409e+01,1.608301e+00,2.246887e-01
7.245000e+00,1.362210e+01,1.571128e+00,2.229748e-01
7.250000e+00,1.359040e+01,1.542757e+00,2.212764e-01
7.255000e+00,1.355886e+01,1.521863e+00,2.195871e-01
7.260000e+00,1.352750e+01,1.507591e+00,2.179070e-01
7.265000e+00,1.349587e+01,1.492017e+00,2.162125e-01
7.270000e+00,1.346366e+01,1.467657e+00,2.144866e-01
7.275000e+00,1.343021e+01,1.424237e+00,2.126946e-01
7.280000e+00,1.339484e+01,1.351175e+00,2.108002e-01
7.285000e+00,1.335691e+01,1.240639e+00,2.087680e-01
7.290000e+00,1.331586e+01,1.087853e+00,2.065690e-01
7.295000e+00,1.327158e+01,8.947011e-01,2.041964e-01
7.300000e+00,1.322421e+01,6.692341e-01,2.016589e-01
7.305000e+00,1.317431e+01,4.282213e-01,1.989855e-01
7.310000e+00,1.312284e+01,1.910024e-01,1.962281e-01
7.315000e+00,1.307074e+01,-2.224179e-02,1.934372e-01
7.320000e+00,1.301884e+01,-1.944327e-01,1.906569e-01
7.325000e+00,1.296784e+01,-3.158875e-01,1.879245e-01
7.330000e+00,1.291803e+01,-3.873501e-01,1.852562e-01
7.335000e+00,1.286922e+01,-4.165266e-01,1.826413e-01
7.340000e+00,1.282101e+01,-4.184492e-01,1.800581e-01
7.345000e+00,1.277297e+01,-4.091379e-01,1.774845e-01
7.350000e+00,1.272466e+01,-4.028844e-01,1.748968e-01
7.355000e+00,1.267585e+01,-4.084908e-01,1.722816e-01
7.360000e+00,1.262640e+01,-4.278855e-01,1.696327e-01
7.365000e+00,1.257664e+01,-4.546687e-01,1.669667e-01
7.370000e+00,1.252709e+01,-4.805108e-01,1.643122e-01
7.375000e+00,1.247831e+01,-4.952225e-01,1.616988e-01
7.380000e+00,1.243060e+01,-4.893238e-01,1.591430e-01
7.385000e+00,1.238431e+01,-4.606901e-01,1.566633e-01
7.390000e+00,1.233946e+01,-4.112294e-01,1.542604e-01
7.395000e+00,1.229601e+01,-3.445848e-01,1.519327e-01
7.400000e+00,1.225362e+01,-2.694140e-01,1.496617e-01
7.405000e+00,1.221204e+01,-1.936814e-01,1.474342e-01
7.410000e+00,1.217102e+01,-1.221278e-01,1.452368e-01
7.415000e+00,1.213083e+01,-5.460583e-02,1.430833e-01
7.420000e+00,1.209162e+01,1.073415e-02,1.409829e-01
7.425000e+00,1.205324e+01,7.332806e-02,1.389267e-01
7.430000e+00,1.201554e+01,1.342637e-01,1.369072e-01
7.435000e+00,1.197876e+01,1.959064e-01,1.349366e-01
7.440000e+00,1.194240e+01,2.494613e-01,1.329890e-01
7.445000e+00,1.190603e+01,2.889245e-01,1.310405e-01
7.450000e+00,1.186955e+01,3.181970e-01,1.290863e-01
7.455000e+00,1.183285e+01,3.298671e-01,1.271202e-01
7.460000e+00,1.179617e+01,3.304803e-01,1.251548e-01
7.465000e+00,1.175985e+01,3.329851e-01,1.232094e-01
7.470000e+00,1.172442e+01,3.422428e-01,1.213112e-01
7.475000e+00,1.169010e+01,3.640372e-01,1.194725e-01
7.480000e+00,1.165699e+01,4.031558e-01,1.176987e-01
7.485000e+00,1.162474e+01,4.520476e-01,1.159707e-01
7.490000e+00,1.159268e+01,4.988468e-01,1.142536e-01
7.495000e+00,1.155967e+01,5.229248e-01,1.124849e-01
7.500000e+00,1.152503e+01,5.109411e-01,1.106294e-01
7.505000e+00,1.148788e+01,4.546924e-01,1.086389e-01
7.510000e+00,1.144797e+01,3.480884e-01,1.065006e-01
7.515000e+00,1.140550e+01,2.025464e-01,1.042259e-01
7.520000e+00,1.136150e+01,4.025292e-02,1.018686e-01
7.525000e+00,1.131672e+01,-1.201547e-01,9.946959e-02
7.530000e+00,1.127234e+01,-2.540509e-01,9.709178e-02
7.535000e+00,1.122912e+01,-3.455500e-01,9.477653e-02
7.540000e+00,1.118758e+01,-3.878924e-01,9.255120e-02
7.545000e+00,1.114769e+01,-3.842547e-01,9.041387e-02
7.550000e+00,1.110906e+01,-3.478853e-01,8.834455e-02
7.555000e+00,1.107125e+01,-2.923738e-01,8.631920e-02
7.560000e+00,1.103403e+01,-2.303713e-01,8.432504e-02
7.565000e+00,1.099712e+01,-1.710482e-01,8.234774e-02
7.570000e+00,1.096095e+01,-1.111403e-01,8.040991e-02
7.575000e+00,1.092576e+01,-4.837943e-02,7.852493e-02
7.580000e+00,1.089219e+01,2.645276e-02,7.672621e-02
7.585000e+00,1.086068e+01,1.197418e-01,7.503802e-02
7.590000e+00,1.083132e+01,2.332201e-01,7.346515e-02
7.595000e+00,1.080388e+01,3.615639e-01,7.199531e-02
7.600000e+00,1.077761e+01,4.906129e-01,7.058791e-02
7.605000e+00,1.075200e+01,6.092488e-01,6.921602e-02
7.610000e+00,1.072633e+01,7.053422e-01,6.784050e-02
7.615000e+00,1.070038e+01,7.737820e-01,6.645023e-02
7.620000e+00,1.067399e+01,8.145015e-01,6.503685e-02
7.625000e+00,1.064766e+01,8.383007e-01,6.362609e-02
7.630000e+00,1.062177e+01,8.551233e-01,6.223940e-02
7.635000e+00,1.059680e+01,8.776432e-01,6.090157e-02
7.640000e+00,1.057284e+01,9.103661e-01,5.961797e-02
7.645000e+00,1.054937e+01,9.473729e-01,5.836025e-02
7.650000e+00,1.052602e+01,9.823284e-01,5.710942e-02
7.655000e+00,1.050198e+01,1.001766e+00,5.582160e-02
7.660000e+00,1.047676e+01,9.965185e-01,5.447083e-02
7.665000e+00,1.044984e+01,9.598013e-01,5.302863e-02
7.670000e+00,1.042167e+01,8.991307e-01,5.151932e-02
7.675000e+00,1.039314e+01,8.326165e-01,4.999084e-02
7.680000e+00,1.036536e+01,7.816888e-01,4.850266e-02
7.685000e+00,1.034008e+01,7.761220e-01,4.714824e-02
7.690000e+00,1.031810e+01,8.302596e-01,4.597099e-02
7.695000e+00,1.030001e+01,9.503700e-01,4.500136e-02
7.700000e+00,1.028525e+01,1.123035e+00,4.421062e-02
7.705000e+00,1.027234e+01,1.316406e+00,4.351934e-02
7.710000e+00,1.025915e+01,1.487478e+00,4.281279e-02
7.715000e+00,1.024289e+01,1.584923e+00,4.194148e-02
7.720000e+00,1.022109e+01,1.568314e+00,4.077378e-02
7.725000e+00,1.019188e+01,1.411089e+00,3.920890e-02
7.730000e+00,1.015454e+01,1.112815e+00,3.720817e-02
7.735000e+00,1.010904e+01,6.907634e-01,3.477056e-02
7.740000e+00,1.005700e+01,1.909519e-01,3.198295e-02
7.745000e+00,1.000066e+01,-3.297851e-01,2.896449e-02
7.750000e+00,9.942714e+00,-8.114150e-01,2.586030e-02
7.755000e+00,9.886076e+00,-1.196339e+00,2.282602e-02
7.760000e+00,9.833256e+00,-1.442136e+00,1.999633e-02
7.765000e+00,9.786081e+00,-1.527215e+00,1.746904e-02
7.770000e+00,9.745609e+00,-1.449382e+00,1.530086e-02
7.775000e+00,9.711994e+00,-1.226928e+00,1.349999e-02
7.780000e+00,9.684791e+00,-8.914332e-01,1.204263e-02
7.785000e+00,9.663269e+00,-4.804172e-01,1.088968e-02
7.790000e+00,9.646840e+00,-2.775992e-02,1.000953e-02
7.795000e+00,9.635026e+00,4.404399e-01,9.376625e-03
7.800000e+00,9.627851e+00,9.108052e-01,8.992256e-03
7.805000e+00,9.625871e+00,1.382762e+00,8.886138e-03
7.810000e+00,9.630171e+00,1.869685e+00,9.116523e-03
7.815000e+00,9.642036e+00,2.389593e+00,9.752143e-03
7.820000e+00,9.662797e+00,2.962527e+00,1.086437e-02
7.825000e+00,9.693449e+00,3.603062e+00,1.250648e-02
7.830000e+00,9.734665e+00,4.318821e+00,1.471456e-02
7.835000e+00,9.787175e+00,5.112691e+00,1.752764e-02
7.840000e+00,9.851104e+00,5.977077e+00,2.095248e-02
7.845000e+00,9.926288e+00,6.899272e+00,2.498031e-02
7.850000e+00,1.001297e+01,7.872668e+00,2.962408e-02
7.855000e+00,1.011173e+01,8.894982e+00,3.491511e-02
7.860000e+00,1.022366e+01,9.973170e+00,4.091109e-02
7.865000e+00,1.034988e+01,1.111688e+01,4.767321e-02
7.870000e+00,1.049195e+01,1.234336e+01,5.528428e-02
7.875000e+00,1.065138e+01,1.366859e+01,6.382528e-02
7.880000e+00,1.082923e+01,1.510038e+01,7.335359e-02
7.885000e+00,1.102587e+01,1.663175e+01,8.388789e-02
7.890000e+00,1.124011e+01,1.823279e+01,9.536544e-02
7.895000e+00,1.147052e+01,1.986505e+01,1.077091e-01
7.900000e+00,1.171397e+01,2.146363e+01,1.207512e-01
7.905000e+00,1.196681e+01,2.295867e+01,1.342965e-01
7.910000e+00,1.222523e+01,2.428242e+01,1.481407e-01
7.915000e+00,1.248530e+01,2.537591e+01,1.620736e-01
7.920000e+00,1.274355e+01,2.619948e+01,1.759089e-01
7.925000e+00,1.299712e+01,2.673454e+01,1.894931e-01
7.930000e+00,1.324412e+01,2.699261e+01,2.027254e-01
7.935000e+00,1.348356e+01,2.699176e+01,2.155529e-01
7.940000e+00,1.371466e+01,2.678452e+01,2.279333e-01
7.945000e+00,1.393814e+01,2.642566e+01,2.399061e-01
7.950000e+00,1.415461e+01,2.596471e+01,2.515030e-01
7.955000e+00,1.436480e+01,2.544867e+01,2.627631e-01
7.960000e+00,1.456947e+01,2.491722e+01,2.737283e-01
7.965000e+00,1.476926e+01,2.439635e+01,2.844314e-01
7.970000e+00,1.496391e+01,2.388490e+01,2.948593e-01
7.975000e+00,1.515230e+01,2.338308e+01,3.049521e-01
7.980000e+00,1.533465e+01,2.287420e+01,3.147206e-01
7.985000e+00,1.551038e+01,2.232731e+01,3.241353e-01
7.990000e+00,1.567764e+01,2.172097e+01,3.330958e-01
7.995000e+00,1.583641e+01,2.105679e+01,3.416012e-01
8.000000e+00,1.598530e+01,2.032389e+01,3.495777e-01
8.005000e+00,1.612389e+01,1.952103e+01,3.570027e-01
8.010000e+00,1.625143e+01,1.866273e+01,3.638349e-01
8.015000e+00,1.636748e+01,1.774748e+01,3.700524e-01
8.020000e+00,1.647139e+01,1.677622e+01,3.756192e-01
8.025000e+00,1.656318e+01,1.576280e+01,3.805365e-01
8.030000e+00,1.664386e+01,1.473717e+01,3.848589e-01
8.035000e+00,1.671164e+01,1.367760e+01,3.884899e-01
8.040000e+00,1.676750e+01,1.260504e+01,3.914824e-01
8.045000e+00,1.681223e+01,1.153624e+01,3.938787e-01
8.050000e+00,1.684554e+01,1.047047e+01,3.956634e-01
8.055000e+00,1.686970e+01,9.449553e+00,3.969575e-01
8.060000e+00,1.688480e+01,8.475473e+00,3.977663e-01
8.065000e+00,1.689282e+01,7.576448e+00,3.981964e-01
8.070000e+00,1.689349e+01,6.745849e+00,3.982318e-01
8.075000e+00,1.688752e+01,5.982923e+00,3.979124e-01
8.080000e+00,1.687395e+01,5.261054e+00,3.971854e-01
8.085000e+00,1.685160e+01,4.548715e+00,3.959880e-01
8.090000e+00,1.681874e+01,3.805544e+00,3.942275e-01
8.095000e+00,1.677427e+01,3.007553e+00,3.918454e-01
8.100000e+00,1.671681e+01,2.131229e+00,3.887671e-01
8.105000e+00,1.664595e+01,1.174755e+00,3.849709e-01
8.110000e+00,1.656274e+01,1.669788e-01,3.805127e-01
8.115000e+00,1.646855e+01,-8.555893e-01,3.754671e-01
8.120000e+00,1.636643e+01,-1.832172e+00,3.699961e-01
8.125000e+00,1.625911e+01,-2.711440e+00,3.642464e-01
8.130000e+00,1.614974e+01,-3.441270e+00,3.583874e-01
8.135000e+00,1.604084e+01,-3.992903e+00,3.525533e-01
8.140000e+00,1.593394e+01,-4.361284e+00,3.468262e-01
8.145000e+00,1.582978e+01,-4.561784e+00,3.412461e-01
8.150000e+00,1.572842e+01,-4.625467e+00,3.358161e-01
8.155000e+00,1.562911e+01,-4.595726e+00,3.304956e-01
8.160000e+00,1.553120e+01,-4.511986e+00,3.252503e-01
8.165000e+00,1.543407e+01,-4.405588e+00,3.200472e-01
8.170000e+00,1.533828e+01,-4.283819e+00,3.149153e-01
8.175000e+00,1.524380e+01,-4.152202e+00,3.098539e-01
8.180000e+00,1.515195e+01,-3.994906e+00,3.049332e-01
8.185000e+00,1.506376e+01,-3.794766e+00,3.002083e-01
8.190000e+00,1.498006e+01,-3.541260e+00,2.957246e-01
8.195000e+00,1.490156e+01,-3.227384e+00,2.915191e-01
8.200000e+00,1.482825e+01,-2.861961e+00,2.875917e-01
8.205000e+00,1.475920e+01,-2.470354e+00,2.838926e-01
8.210000e+00,1.469340e+01,-2.081042e+00,2.803671e-01
8.215000e+00,1.463059e+01,-1.707066e+00,2.770022e-01
8.220000e+00,1.456914e+01,-1.381308e+00,2.737101e-01
8.225000e+00,1.450928e+01,-1.102510e+00,2.705035e-01
8.230000e+00,1.445067e+01,-8.717376e-01,2.673634e-01
8.235000e+00,1.439393e+01,-6.713975e-01,2.643241e-01
8.240000e+00,1.433986e+01,-4.811150e-01,2.614273e-01
8.245000e+00,1.428924e+01,-2.794387e-01,2.587154e-01
8.250000e+00,1.424255e+01,-5.334504e-02,2.562141e-01
8.255000e+00,1.420087e+01,2.144364e-01,2.539813e-01
8.260000e+00,1.416339e+01,5.111281e-01,2.519732e-01
8.265000e+00,1.412952e+01,8.197073e-01,2.501587e-01
8.270000e+00,1.409914e+01,1.130478e+00,2.485310e-01
8.275000e+00,1.407063e+01,1.416730e+00,2.470040e-01
8.280000e+00,1.404300e+01,1.658620e+00,2.455238e-01
8.285000e+00,1.401563e+01,1.843328e+00,2.440575e-01
8.290000e+00,1.398779e+01,1.968015e+00,2.425661e-01
8.295000e+00,1.395884e+01,2.030250e+00,2.410150e-01
8.300000e+00,1.392916e+01,2.044864e+00,2.394247e-01
8.305000e+00,1.389839e+01,2.018569e+00,2.377763e-01
8.310000e+00,1.386697e+01,1.968295e+00,2.360932e-01
8.315000e+00,1.383518e+01,1.905080e+00,2.343901e-01
8.320000e+00,1.380292e+01,1.837732e+00,2.326617e-01
8.325000e+00,1.377050e+01,1.771833e+00,2.309253e-01
8.330000e+00,1.373816e+01,1.711148e+00,2.291928e-01
8.335000e+00,1.370583e+01,1.657458e+00,2.274607e-01
8.340000e+00,1.367353e+01,1.612842e+00,2.257301e-01
8.345000e+00,1.364149e+01,1.576029e+00,2.240135e-01
8.350000e+00,1.360968e+01,1.548109e+00,2.223094e-01
8.355000e+00,1.357812e+01,1.527835e+00,2.206187e-01
8.360000e+00,1.354667e+01,1.512751e+00,2.189339e-01
8.365000e+00,1.351504e+01,1.496687e+00,2.172391e-01
8.370000e+00,1.348279e+01,1.472012e+00,2.155118e-01
8.375000e+00,1.344940e+01,1.428659e+00,2.137228e-01
8.380000e+00,1.341401e+01,1.357236e+00,2.118270e-01
8.385000e+00,1.337593e+01,1.245224e+00,2.097870e-01
8.390000e+00,1.333484e+01,1.091432e+00,2.075855e-01
8.395000e+00,1.329051e+01,8.975677e-01,2.052108e-01
8.400000e+00,1.324307e+01,6.710830e-01,2.026695e-01
8.405000e+00,1.319322e+01,4.302726e-01,1.999988e-01
8.410000e+00,1.314165e+01,1.932889e-01,1.972361e-01
8.415000e+00,1.308956e+01,-1.930402e-02,1.944454e-01
8.420000e+00,1.303764e+01,-1.897697e-01,1.916639e-01
8.425000e+00,1.298659e+01,-3.117613e-01,1.889290e-01
8.430000e+00,1.293665e+01,-3.834903e-01,1.862533e-01
8.435000e+00,1.288787e+01,-4.125607e-01,1.836400e-01
8.440000e+00,1.283966e+01,-4.154193e-01,1.810575e-01
8.445000e+00,1.279174e+01,-4.054789e-01,1.784901e-01
8.450000e+00,1.274337e+01,-3.995193e-01,1.758992e-01
8.455000e+00,1.269450e+01,-4.056159e-01,1.732810e-01
8.460000e+00,1.264497e+01,-4.243221e-01,1.706274e-01
8.465000e+00,1.259516e+01,-4.535092e-01,1.679589e-01
8.470000e+00,1.254559e+01,-4.792536e-01,1.653032e-01
8.475000e+00,1.249680e+01,-4.950101e-01,1.626897e-01
8.480000e+00,1.244913e+01,-4.889294e-01,1.601357e-01
8.485000e+00,1.240281e+01,-4.598056e-01,1.576540e-01
8.490000e+00,1.235803e+01,-4.080430e-01,1.552553e-01
8.495000e+00,1.231449e+01,-3.421284e-01,1.529229e-01
8.500000e+00,1.227208e+01,-2.686310e-01,1.506506e-01
8.505000e+00,1.223044e+01,-1.934706e-01,1.484201e-01
8.510000e+00,1.218954e+01,-1.226822e-01,1.462290e-01
8.515000e+00,1.214949e+01,-5.397042e-02,1.440833e-01
8.520000e+00,1.211008e+01,1.047505e-02,1.419717e-01
8.525000e+00,1.207165e+01,7.361002e-02,1.399133e-01
8.530000e+00,1.203397e+01,1.377258e-01,1.378948e-01
8.535000e+00,1.199710e+01,1.961890e-01,1.359191e-01
8.540000e+00,1.196058e+01,2.513690e-01,1.339627e-01
8.545000e+00,1.192424e+01,2.961194e-01,1.320157e-01
8.550000e+00,1.188768e+01,3.223547e-01,1.300576e-01
8.555000e+00,1.185102e+01,3.370538e-01,1.280931e-01
8.560000e+00,1.181426e+01,3.401703e-01,1.261240e-01
8.565000e+00,1.177793e+01,3.399432e-01,1.241780e-01
8.570000e+00,1.174244e+01,3.493608e-01,1.222762e-01
8.575000e+00,1.170804e+01,3.704735e-01,1.204335e-01
8.580000e+00,1.167491e+01,4.101784e-01,1.186586e-01
8.585000e+00,1.164255e+01,4.582550e-01,1.169252e-01
8.590000e+00,1.161024e+01,5.019739e-01,1.151943e-01
8.595000e+00,1.157729e+01,5.281194e-01,1.134289e-01
8.600000e+00,1.154246e+01,5.161800e-01,1.115631e-01
8.605000e+00,1.150524e+01,4.585960e-01,1.095690e-01
8.610000e+00,1.146523e+01,3.528309e-01,1.074256e-01
8.615000e+00,1.142282e+01,2.085639e-01,1.051535e-01
8.620000e+00,1.137871e+01,4.570964e-02,1.027904e-01
8.625000e+00,1.133395e+01,-1.145356e-01,1.003924e-01
8.630000e+00,1.128945e+01,-2.480951e-01,9.800876e-02
8.635000e+00,1.124628e+01,-3.381291e-01,9.569564e-02
8.640000e+00,1.120459e+01,-3.821419e-01,9.346260e-02
8.645000e+00,1.116465e+01,-3.791149e-01,9.132276e-02
8.650000e+00,1.112597e+01,-3.420943e-01,8.925048e-02
8.655000e+00,1.108814e+01,-2.880396e-01,8.722368e-02
8.660000e+00,1.105081e+01,-2.275237e-01,8.522375e-02
8.665000e+00,1.101397e+01,-1.666880e-01,8.325019e-02
8.670000e+00,1.097773e+01,-1.083711e-01,8.130887e-02
8.675000e+00,1.094248e+01,-4.615864e-02,7.942052e-02
8.680000e+00,1.090898e+01,2.915098e-02,7.762594e-02
8.685000e+00,1.087736e+01,1.216588e-01,7.593196e-02
8.690000e+00,1.084805e+01,2.362795e-01,7.436178e-02
8.695000e+00,1.082041e+01,3.619044e-01,7.288065e-02
8.700000e+00,1.079416e+01,4.922157e-01,7.147473e-02
8.705000e+00,1.076852e+01,6.113726e-01,7.010093e-02
8.710000e+00,1.074280e+01,7.073584e-01,6.872293e-02
8.715000e+00,1.071688e+01,7.764245e-01,6.733437e-02
8.720000e+00,1.069047e+01,8.168370e-01,6.591946e-02
8.725000e+00,1.066424e+01,8.426498e-01,6.451464e-02
8.730000e+00,1.063834e+01,8.599997e-01,6.312701e-02
8.735000e+00,1.061319e+01,8.801878e-01,6.177939e-02
8.740000e+00,1.058917e+01,9.125700e-01,6.049271e-02
8.745000e+00,1.056575e+01,9.503753e-01,5.923788e-02
8.750000e+00,1.054240e+01,9.856646e-01,5.798706e-02
8.755000e+00,1.051834e+01,1.004974e+00,5.669828e-02
8.760000e+00,1.049300e+01,9.983758e-01,5.534033e-02
8.765000e+00,1.046617e+01,9.631702e-01,5.390330e-02
8.770000e+00,1.043792e+01,9.015786e-01,5.238979e-02
8.775000e+00,1.040924e+01,8.332807e-01,5.085320e-02
8.780000e+00,1.038155e+01,7.836902e-01,4.936983e-02
8.785000e+00,1.035621e+01,7.779230e-01,4.801256e-02
8.790000e+00,1.033423e+01,8.324554e-01,4.683464e-02
8.795000e+00,1.031612e+01,9.529063e-01,4.586442e-02
8.800000e+00,1.030133e+01,1.125104e+00,4.507235e-02
8.805000e+00,1.028845e+01,1.318957e+00,4.438225e-02
8.810000e+00,1.027515e+01,1.488336e+00,4.366998e-02
8.815000e+00,1.025886e+01,1.586279e+00,4.279720e-02
8.820000e+00,1.023705e+01,1.569554e+00,4.162839e-02
