time_s,AorticArchII,ThoracicAortaII,LSubclavianI,RIliacFemoralII,LUlnar,RAnteriorTibial,RUlnar,Splenic
9.06000000e-01,2.03027813e+00,1.85836748e+00,1.37837692e+00,6.25302958e-01,1.48683622e+00,8.81083025e-01,2.12737311e+00,2.16182624e+00
9.07000000e-01,2.04961761e+00,1.85290267e+00,1.36729862e+00,6.13403188e-01,1.48752314e+00,8.47195288e-01,2.13874231e+00,2.16255023e+00
9.08000000e-01,2.07002280e+00,1.84720673e+00,1.35592333e+00,6.00615891e-01,1.48788714e+00,8.13494616e-01,2.14933648e+00,2.16276077e+00
9.09000000e-01,2.09156289e+00,1.84119856e+00,1.34446059e+00,5.87105780e-01,1.48802243e+00,7.80030255e-01,2.15903773e+00,2.16248162e+00
9.10000000e-01,2.11425865e+00,1.83479409e+00,1.33312921e+00,5.72950614e-01,1.48800749e+00,7.46845211e-01,2.16771712e+00,2.16172755e+00
9.11000000e-01,2.13808395e+00,1.82791215e+00,1.32214023e+00,5.58169120e-01,1.48790040e+00,7.13976215e-01,2.17524052e+00,2.16050726e+00
9.12000000e-01,2.16297097e+00,1.82047360e+00,1.31169891e+00,5.42757560e-01,1.48774232e+00,6.81458146e-01,2.18146639e+00,2.15882759e+00
9.13000000e-01,2.18881683e+00,1.81240313e+00,1.30200041e+00,5.26724057e-01,1.48756017e+00,6.49327590e-01,2.18625013e+00,2.15669706e+00
9.14000000e-01,2.21549723e+00,1.80363180e+00,1.29322453e+00,5.10119376e-01,1.48737238e+00,6.17625687e-01,2.18945328e+00,2.15412942e+00
9.15000000e-01,2.24287433e+00,1.79409590e+00,1.28554211e+00,4.93061094e-01,1.48719631e+00,5.86402273e-01,2.19094726e+00,2.15114773e+00
9.16000000e-01,2.27080932e+00,1.78374083e+00,1.27911230e+00,4.75745522e-01,1.48705312e+00,5.55716724e-01,2.19062774e+00,2.14778784e+00
9.17000000e-01,2.29917255e+00,1.77252611e+00,1.27408037e+00,4.58440513e-01,1.48696868e+00,5.25636464e-01,2.18843009e+00,2.14410025e+00
9.18000000e-01,2.32784410e+00,1.76042993e+00,1.27058131e+00,4.41476647e-01,1.48697083e+00,4.96237045e-01,2.18434227e+00,2.14015252e+00
9.19000000e-01,2.35671734e+00,1.74745571e+00,1.26873581e+00,4.25212735e-01,1.48708079e+00,4.67597854e-01,2.17841653e+00,2.13602690e+00
9.20000000e-01,2.38569637e+00,1.73363528e+00,1.26865075e+00,4.10001927e-01,1.48730329e+00,4.39799527e-01,2.17076898e+00,2.13181697e+00
9.21000000e-01,2.41469089e+00,1.71903157e+00,1.27042268e+00,3.96167887e-01,1.48761689e+00,4.12924410e-01,2.16157363e+00,2.12762610e+00
9.22000000e-01,2.44361747e+00,1.70373534e+00,1.27413600e+00,3.83968646e-01,1.48796917e+00,3.87053363e-01,2.15103680e+00,2.12356006e+00
9.23000000e-01,2.47239795e+00,1.68786211e+00,1.27986653e+00,3.73590194e-01,1.48827828e+00,3.62267538e-01,2.13937281e+00,2.11972536e+00
9.24000000e-01,2.50095872e+00,1.67155157e+00,1.28768428e+00,3.65148233e-01,1.48843834e+00,3.38650972e-01,2.12678198e+00,2.11622926e+00
9.25000000e-01,2.52923377e+00,1.65495783e+00,1.29765093e+00,3.58696310e-01,1.48833790e+00,3.16287409e-01,2.11342214e+00,2.11317348e+00
9.26000000e-01,2.55715939e+00,1.63825167e+00,1.30982143e+00,3.54250871e-01,1.48787241e+00,2.95262704e-01,2.09940693e+00,2.11065572e+00
9.27000000e-01,2.58466816e+00,1.62162084e+00,1.32424162e+00,3.51813387e-01,1.48695902e+00,2.75664144e-01,2.08480738e+00,2.10876671e+00
9.28000000e-01,2.61168401e+00,1.60526099e+00,1.34094259e+00,3.51391251e-01,1.48554975e+00,2.57575569e-01,2.06966271e+00,2.10758205e+00
9.29000000e-01,2.63811323e+00,1.58937987e+00,1.35993726e+00,3.53010822e-01,1.48363237e+00,2.41079655e-01,2.05400126e+00,2.10715994e+00
9.30000000e-01,2.66384095e+00,1.57419238e+00,1.38121348e+00,3.56720806e-01,1.48122956e+00,2.26258344e-01,2.03785948e+00,2.10753464e+00
9.31000000e-01,2.68873744e+00,1.55990846e+00,1.40472920e+00,3.62581955e-01,1.47839046e+00,2.13193626e-01,2.02129698e+00,2.10871255e+00
9.32000000e-01,2.71266257e+00,1.54673333e+00,1.43040721e+00,3.70650536e-01,1.47518292e+00,2.01975144e-01,2.00440856e+00,2.11067231e+00
9.33000000e-01,2.73548088e+00,1.53485789e+00,1.45813237e+00,3.80952601e-01,1.47168543e+00,1.92704450e-01,1.98732815e+00,2.11336662e+00
9.34000000e-01,2.75707903e+00,1.52445077e+00,1.48775423e+00,3.93458920e-01,1.46798067e+00,1.85495623e-01,1.97022344e+00,2.11672872e+00
9.35000000e-01,2.77737668e+00,1.51566098e+00,1.51908439e+00,4.08064289e-01,1.46415676e+00,1.80475172e-01,1.95329369e+00,2.12067701e+00
9.36000000e-01,2.79633950e+00,1.50861472e+00,1.55190218e+00,4.24579362e-01,1.46030683e+00,1.77766146e-01,1.93675581e+00,2.12512301e+00
9.37000000e-01,2.81398210e+00,1.50341926e+00,1.58595856e+00,4.42740413e-01,1.45653072e+00,1.77462130e-01,1.92083164e+00,2.12997719e+00
9.38000000e-01,2.83036628e+00,1.50017176e+00,1.62097036e+00,4.62223325e-01,1.45293873e+00,1.79589276e-01,1.90574267e+00,2.13515023e+00
9.39000000e-01,2.84559033e+00,1.49896346e+00,1.65662975e+00,4.82684632e-01,1.44964640e+00,1.84053979e-01,1.89169375e+00,2.14055775e+00
9.40000000e-01,2.85977497e+00,1.49988769e+00,1.69260474e+00,5.03790299e-01,1.44677069e+00,1.90593097e-01,1.87886944e+00,2.14611984e+00
9.41000000e-01,2.87305072e+00,1.50304653e+00,1.72853869e+00,5.25231569e-01,1.44442487e+00,1.98716649e-01,1.86743405e+00,2.15175943e+00
9.42000000e-01,2.88553815e+00,1.50854727e+00,1.76407896e+00,5.46743025e-01,1.44270547e+00,2.07709111e-01,1.85752452e+00,2.15740527e+00
9.43000000e-01,2.89734213e+00,1.51650107e+00,1.79888631e+00,5.68080595e-01,1.44168863e+00,2.16641816e-01,1.84925763e+00,2.16298943e+00
9.44000000e-01,2.90854862e+00,1.52701509e+00,1.83265502e+00,5.88994448e-01,1.44142577e+00,2.24431581e-01,1.84273404e+00,2.16844677e+00
9.45000000e-01,2.91922427e+00,1.54017530e+00,1.86514533e+00,6.09213749e-01,1.44194138e+00,2.30016067e-01,1.83803872e+00,2.17371766e+00
9.46000000e-01,2.92942703e+00,1.55603595e+00,1.89618459e+00,6.28424056e-01,1.44323820e+00,2.32473733e-01,1.83524850e+00,2.17874586e+00
9.47000000e-01,2.93921441e+00,1.57460358e+00,1.92567282e+00,6.46272729e-01,1.44530151e+00,2.31193556e-01,1.83443395e+00,2.18347928e+00
9.48000000e-01,2.94864877e+00,1.59582662e+00,1.95357572e+00,6.62407363e-01,1.44810550e+00,2.26000894e-01,1.83565776e+00,2.18787210e+00
9.49000000e-01,2.95780165e+00,1.61958907e+00,1.97990586e+00,6.76503766e-01,1.45161648e+00,2.17172593e-01,1.83897498e+00,2.19188349e+00
9.50000000e-01,2.96675039e+00,1.64570895e+00,2.00470683e+00,6.88312675e-01,1.45579402e+00,2.05388675e-01,1.84442736e+00,2.19547829e+00
9.51000000e-01,2.97556950e+00,1.67394797e+00,2.02803789e+00,6.97694142e-01,1.46059045e+00,1.91568465e-01,1.85203590e+00,2.19862677e+00
9.52000000e-01,2.98432445e+00,1.70401236e+00,2.04996902e+00,7.04625422e-01,1.46594627e+00,1.76711678e-01,1.86179340e+00,2.20130176e+00
9.53000000e-01,2.99306351e+00,1.73556492e+00,2.07058086e+00,7.09198677e-01,1.47178844e+00,1.61699077e-01,1.87365529e+00,2.20347667e+00
9.54000000e-01,3.00181558e+00,1.76823463e+00,2.08997033e+00,7.11595927e-01,1.47803088e+00,1.47154591e-01,1.88753432e+00,2.20512273e+00
9.55000000e-01,3.01059413e+00,1.80161002e+00,2.10826223e+00,7.12064586e-01,1.48457505e+00,1.33393368e-01,1.90329430e+00,2.20620550e+00
9.56000000e-01,3.01940429e+00,1.83525433e+00,2.12561343e+00,7.10879553e-01,1.49131903e+00,1.20413169e-01,1.92075456e+00,2.20668415e+00
9.57000000e-01,3.02825254e+00,1.86871152e+00,2.14221611e+00,7.08316176e-01,1.49816526e+00,1.07966701e-01,1.93969680e+00,2.20651090e+00
9.58000000e-01,3.03715493e+00,1.90151207e+00,2.15830125e+00,7.04634298e-01,1.50502713e+00,9.56452337e-02,1.95987033e+00,2.20563051e+00
9.59000000e-01,3.04613993e+00,1.93321759e+00,2.17412259e+00,7.00053348e-01,1.51183881e+00,8.29956513e-02,1.98101584e+00,2.20398430e+00
9.60000000e-01,3.05524590e+00,1.96344192e+00,2.18995033e+00,6.94751618e-01,1.51855586e+00,6.95987534e-02,2.00287374e+00,2.20151145e+00
9.61000000e-01,3.06451376e+00,1.99188062e+00,2.20606137e+00,6.88865829e-01,1.52515453e+00,5.51294891e-02,2.02519195e+00,2.19815123e+00
9.62000000e-01,3.07397348e+00,2.01834606e+00,2.22271174e+00,6.82489656e-01,1.53162837e+00,3.94061722e-02,2.04774360e+00,2.19384926e+00
9.63000000e-01,3.08363437e+00,2.04276138e+00,2.24013235e+00,6.75686693e-01,1.53798139e+00,2.23874542e-02,2.07031884e+00,2.18855894e+00
9.64000000e-01,3.09347583e+00,2.06515421e+00,2.25851461e+00,6.68498629e-01,1.54422270e+00,4.16719792e-03,2.09272256e+00,2.18224560e+00
9.65000000e-01,3.10344638e+00,2.08562948e+00,2.27799516e+00,6.60954006e-01,1.55036149e+00,-1.50601671e-02,2.11477481e+00,2.17489043e+00
9.66000000e-01,3.11346731e+00,2.10434231e+00,2.29865645e+00,6.53077966e-01,1.55640482e+00,-3.50360629e-02,2.13629818e+00,2.16649113e+00
9.67000000e-01,3.12344240e+00,2.12147487e+00,2.32052185e+00,6.44898441e-01,1.56235672e+00,-5.54831593e-02,2.15711506e+00,2.15706238e+00
9.68000000e-01,3.13327384e+00,2.13721818e+00,2.34355814e+00,6.36450278e-01,1.56821845e+00,-7.61544337e-02,2.17704923e+00,2.14663279e+00
9.69000000e-01,3.14287247e+00,2.15177545e+00,2.36768023e+00,6.27780224e-01,1.57398909e+00,-9.68565119e-02,2.19591939e+00,2.13524130e+00
9.70000000e-01,3.15217035e+00,2.16536350e+00,2.39275866e+00,6.18950459e-01,1.57966572e+00,-1.17469772e-01,2.21354181e+00,2.12293128e+00
9.71000000e-01,3.16112679e+00,2.17821632e+00,2.41863169e+00,6.10041862e-01,1.58524322e+00,-1.37944049e-01,2.22973175e+00,2.10974474e+00
9.72000000e-01,3.16972801e+00,2.19059480e+00,2.44511154e+00,6.01160951e-01,1.59071388e+00,-1.58277526e-01,2.24429707e+00,2.09571985e+00
9.73000000e-01,3.17798417e+00,2.20277740e+00,2.47200028e+00,5.92441094e-01,1.59606770e+00,-1.78488672e-01,2.25704253e+00,2.08088898e+00
9.74000000e-01,3.18592203e+00,2.21505185e+00,2.49910006e+00,5.84043163e-01,1.60129334e+00,-1.98586837e-01,2.26776999e+00,2.06528111e+00
9.75000000e-01,3.19357841e+00,2.22770944e+00,2.52621749e+00,5.76157421e-01,1.60637965e+00,-2.18551045e-01,2.27627691e+00,2.04892719e+00
9.76000000e-01,3.20099234e+00,2.24102036e+00,2.55317735e+00,5.68989759e-01,1.61131793e+00,-2.38323005e-01,2.28236965e+00,2.03186446e+00
9.77000000e-01,3.20820130e+00,2.25522661e+00,2.57982276e+00,5.62754047e-01,1.61610307e+00,-2.57813866e-01,2.28586763e+00,2.01414120e+00
9.78000000e-01,3.21523970e+00,2.27053462e+00,2.60601479e+00,5.57662783e-01,1.62073356e+00,-2.76918501e-01,2.28660947e+00,1.99581967e+00
9.79000000e-01,3.22213694e+00,2.28709847e+00,2.63163892e+00,5.53903450e-01,1.62520971e+00,-2.95541406e-01,2.28446812e+00,1.97697097e+00
9.80000000e-01,3.22891946e+00,2.30502392e+00,2.65659851e+00,5.51635131e-01,1.62953019e+00,-3.13610351e-01,2.27934984e+00,1.95767203e+00
9.81000000e-01,3.23561136e+00,2.32436479e+00,2.68081353e+00,5.50979430e-01,1.63368768e+00,-3.31087198e-01,2.27119813e+00,1.93799899e+00
9.82000000e-01,3.24223389e+00,2.34512347e+00,2.70422050e+00,5.52013868e-01,1.63766555e+00,-3.47967824e-01,2.25999474e+00,1.91801818e+00
9.83000000e-01,3.24880589e+00,2.36725698e+00,2.72676667e+00,5.54777413e-01,1.64143573e+00,-3.64270711e-01,2.24575612e+00,1.89778522e+00
9.84000000e-01,3.25534268e+00,2.39068187e+00,2.74840821e+00,5.59272371e-01,1.64495943e+00,-3.80021776e-01,2.22853334e+00,1.87734462e+00
9.85000000e-01,3.26185474e+00,2.41528609e+00,2.76910960e+00,5.65468995e-01,1.64819257e+00,-3.95236991e-01,2.20840975e+00,1.85673311e+00
9.86000000e-01,3.26834727e+00,2.44093610e+00,2.78884278e+00,5.73306861e-01,1.65109125e+00,-4.09910266e-01,2.18550450e+00,1.83598772e+00
9.87000000e-01,3.27481945e+00,2.46748890e+00,2.80759059e+00,5.82693218e-01,1.65362079e+00,-4.24006593e-01,2.15997410e+00,1.81515218e+00
9.88000000e-01,3.28126461e+00,2.49480360e+00,2.82535114e+00,5.93501010e-01,1.65576394e+00,-4.37464512e-01,2.13201069e+00,1.79428128e+00
9.89000000e-01,3.28767041e+00,2.52274364e+00,2.84214251e+00,6.05560683e-01,1.65752633e+00,-4.50202194e-01,2.10184693e+00,1.77344416e+00
9.90000000e-01,3.29401989e+00,2.55118256e+00,2.85800625e+00,6.18661997e-01,1.65893948e+00,-4.62131310e-01,2.06974716e+00,1.75272108e+00
9.91000000e-01,3.30029303e+00,2.58000190e+00,2.87300695e+00,6.32560340e-01,1.66005866e+00,-4.73171617e-01,2.03599889e+00,1.73219863e+00
9.92000000e-01,3.30646817e+00,2.60908359e+00,2.88723094e+00,6.46983041e-01,1.66095973e+00,-4.83264144e-01,2.00091072e+00,1.71196672e+00
9.93000000e-01,3.31252525e+00,2.63830842e+00,2.90077669e+00,6.61658279e-01,1.66172933e+00,-4.92387508e-01,1.96479148e+00,1.69211129e+00
9.94000000e-01,3.31844807e+00,2.66755069e+00,2.91374673e+00,6.76333791e-01,1.66245766e+00,-5.00568418e-01,1.92794543e+00,1.67271388e+00
9.95000000e-01,3.32422660e+00,2.69667451e+00,2.92624017e+00,6.90793241e-01,1.66323312e+00,-5.07894036e-01,1.89067149e+00,1.65385395e+00
9.96000000e-01,3.32985898e+00,2.72554186e+00,2.93834016e+00,7.04877864e-01,1.66413354e+00,-5.14513102e-01,1.85324650e+00,1.63560836e+00
9.97000000e-01,3.33535126e+00,2.75401135e+00,2.95011206e+00,7.18479609e-01,1.66522725e+00,-5.20636231e-01,1.81593455e+00,1.61805749e+00
9.98000000e-01,3.34071653e+00,2.78193978e+00,2.96160116e+00,7.31532231e-01,1.66657374e+00,-5.26528268e-01,1.77898922e+00,1.60128860e+00
9.99000000e-01,3.34597148e+00,2.80918832e+00,2.97283301e+00,7.43995028e-01,1.66822377e+00,-5.32473622e-01,1.74264580e+00,1.58539298e+00
1.00000000e+00,3.35113321e+00,2.83561673e+00,2.98381956e+00,7.55831087e-01,1.67022358e+00,-5.38751302e-01,1.70713154e+00,1.57046683e+00
1.00100000e+00,3.35621524e+00,2.86108406e+00,2.99456444e+00,7.66993231e-01,1.67261481e+00,-5.45590960e-01,1.67266365e+00,1.55660637e+00
1.00200000e+00,3.36122368e+00,2.88545627e+00,3.00506888e+00,7.77421033e-01,1.67543082e+00,-5.53126235e-01,1.63944127e+00,1.54389898e+00
1.00300000e+00,3.36615542e+00,2.90860993e+00,3.01533610e+00,7.87045501e-01,1.67869223e+00,-5.61370667e-01,1.60764912e+00,1.53242016e+00
1.00400000e+00,3.37099682e+00,2.93044711e+00,3.02537343e+00,7.95804510e-01,1.68239801e+00,-5.70201732e-01,1.57745084e+00,1.52222726e+00
1.00500000e+00,3.37572471e+00,2.95091040e+00,3.03519160e+00,8.03660952e-01,1.68651750e+00,-5.79379105e-01,1.54898395e+00,1.51335660e+00
1.00600000e+00,3.38030742e+00,2.96999216e+00,3.04480286e+00,8.10615263e-01,1.69098305e+00,-5.88574607e-01,1.52236292e+00,1.50582533e+00
1.00700000e+00,3.38470754e+00,2.98774064e+00,3.05421788e+00,8.16711586e-01,1.69568842e+00,-5.97430062e-01,1.49767669e+00,1.49963377e+00
1.00800000e+00,3.38888491e+00,3.00425390e+00,3.06344388e+00,8.22031212e-01,1.70049433e+00,-6.05616203e-01,1.47499137e+00,1.49477088e+00
1.00900000e+00,3.39279788e+00,3.01967021e+00,3.07248470e+00,8.26681142e-01,1.70523522e+00,-6.12873802e-01,1.45435452e+00,1.49121944e+00
1.01000000e+00,3.39640666e+00,3.03414564e+00,3.08134298e+00,8.30772839e-01,1.70974078e+00,-6.19053715e-01,1.43579608e+00,1.48896156e+00
1.01100000e+00,3.39967432e+00,3.04783499e+00,3.09002422e+00,8.34406551e-01,1.71385426e+00,-6.24119405e-01,1.41933043e+00,1.48798227e+00
1.01200000e+00,3.40256711e+00,3.06087723e+00,3.09854149e+00,8.37662062e-01,1.71745003e+00,-6.28135803e-01,1.40495568e+00,1.48827180e+00
1.01300000e+00,3.40505676e+00,3.07337854e+00,3.10691802e+00,8.40592806e-01,1.72045553e+00,-6.31236671e-01,1.39265183e+00,1.48982789e+00
1.01400000e+00,3.40712031e+00,3.08541338e+00,3.11518775e+00,8.43233365e-01,1.72285673e+00,-6.33588394e-01,1.38237863e+00,1.49265735e+00
1.01500000e+00,3.40874128e+00,3.09702852e+00,3.12339286e+00,8.45608685e-01,1.72470189e+00,-6.35355854e-01,1.37407255e+00,1.49677984e+00
1.01600000e+00,3.40991165e+00,3.10825159e+00,3.13157551e+00,8.47743203e-01,1.72609075e+00,-6.36665795e-01,1.36765018e+00,1.50223123e+00
1.01700000e+00,3.41063283e+00,3.11910486e+00,3.13977148e+00,8.49668655e-01,1.72716053e+00,-6.37594067e-01,1.36300869e+00,1.50906925e+00
1.01800000e+00,3.41091771e+00,3.12961530e+00,3.14800211e+00,8.51426716e-01,1.72806643e+00,-6.38155355e-01,1.36003007e+00,1.51737851e+00
1.01900000e+00,3.41079135e+00,3.13981929e+00,3.15626925e+00,8.53066102e-01,1.72895431e+00,-6.38306741e-01,1.35859059e+00,1.52726831e+00
1.02000000e+00,3.41029219e+00,3.14976339e+00,3.16455541e+00,8.54641470e-01,1.72994605e+00,-6.37958988e-01,1.35856117e+00,1.53887154e+00
1.02100000e+00,3.40947194e+00,3.15949876e+00,3.17282746e+00,8.56212416e-01,1.73112243e+00,-6.36993198e-01,1.35981051e+00,1.55233300e+00
1.02200000e+00,3.40839308e+00,3.16907201e+00,3.18104538e+00,8.57845530e-01,1.73251483e+00,-6.35284567e-01,1.36220630e+00,1.56778857e+00
1.02300000e+00,3.40712859e+00,3.17851887e+00,3.18917026e+00,8.59623934e-01,1.73410685e+00,-6.32719834e-01,1.36560650e+00,1.58534625e+00
1.02400000e+00,3.40575791e+00,3.18785827e+00,3.19717341e+00,8.61655434e-01,1.73584078e+00,-6.29218377e-01,1.36985547e+00,1.60505741e+00
1.02500000e+00,3.40436302e+00,3.19709207e+00,3.20504167e+00,8.64078138e-01,1.73763164e+00,-6.24744180e-01,1.37477946e+00,1.62689396e+00
1.02600000e+00,3.40302756e+00,3.20620834e+00,3.21277882e+00,8.67065641e-01,1.73938012e+00,-6.19308893e-01,1.38017769e+00,1.65072834e+00
1.02700000e+00,3.40183192e+00,3.21518705e+00,3.22040411e+00,8.70814968e-01,1.74099007e+00,-6.12966245e-01,1.38582769e+00,1.67632619e+00
1.02800000e+00,3.40085221e+00,3.22400536e+00,3.22794821e+00,8.75530974e-01,1.74237937e+00,-6.05796628e-01,1.39148881e+00,1.70335038e+00
1.02900000e+00,3.40016112e+00,3.23263975e+00,3.23544997e+00,8.81408375e-01,1.74348520e+00,-5.97889443e-01,1.39690475e+00,1.73136370e+00
1.03000000e+00,3.39982523e+00,3.24106606e+00,3.24295160e+00,8.88599974e-01,1.74426770e+00,-5.89318812e-01,1.40182505e+00,1.75986805e+00
1.03100000e+00,3.39990710e+00,3.24925500e+00,3.25049735e+00,8.97201789e-01,1.74470497e+00,-5.80129066e-01,1.40601242e+00,1.78832434e+00
1.03200000e+00,3.40046641e+00,3.25716603e+00,3.25813315e+00,9.07239741e-01,1.74478807e+00,-5.70324180e-01,1.40925403e+00,1.81617568e+00
1.03300000e+00,3.40155706e+00,3.26474527e+00,3.26590359e+00,9.18668493e-01,1.74451651e+00,-5.59867566e-01,1.41138433e+00,1.84290587e+00
1.03400000e+00,3.40322828e+00,3.27192353e+00,3.27385193e+00,9.31383352e-01,1.74389628e+00,-5.48691084e-01,1.41228920e+00,1.86805134e+00
1.03500000e+00,3.40552215e+00,3.27861988e+00,3.28201727e+00,9.45237221e-01,1.74294303e+00,-5.36710020e-01,1.41191982e+00,1.89123536e+00
1.03600000e+00,3.40846921e+00,3.28475304e+00,3.29042964e+00,9.60070516e-01,1.74168783e+00,-5.23847509e-01,1.41030202e+00,1.91220512e+00
1.03700000e+00,3.41208614e+00,3.29024950e+00,3.29910756e+00,9.75729322e-01,1.74018565e+00,-5.10054827e-01,1.40754136e+00,1.93083598e+00
1.03800000e+00,3.41637110e+00,3.29505537e+00,3.30805449e+00,9.92084816e-01,1.73852172e+00,-4.95335923e-01,1.40382928e+00,1.94714119e+00
1.03900000e+00,3.42130074e+00,3.29914518e+00,3.31725783e+00,1.00904400e+00,1.73680916e+00,-4.79765704e-01,1.39943720e+00,1.96125533e+00
1.04000000e+00,3.42682749e+00,3.30252423e+00,3.32668963e+00,1.02654353e+00,1.73518448e+00,-4.63505683e-01,1.39472133e+00,1.97340758e+00
1.04100000e+00,3.43287930e+00,3.30522811e+00,3.33630923e+00,1.04453872e+00,1.73378981e+00,-4.46810756e-01,1.39011324e+00,1.98388123e+00
1.04200000e+00,3.43936323e+00,3.30731633e+00,3.34606778e+00,1.06298386e+00,1.73274962e+00,-4.30021499e-01,1.38610444e+00,1.99296933e+00
1.04300000e+00,3.44616755e+00,3.30886663e+00,3.35591086e+00,1.08180863e+00,1.73215051e+00,-4.13560894e-01,1.38324920e+00,2.00095232e+00
1.04400000e+00,3.45317142e+00,3.30996561e+00,3.36578338e+00,1.10090078e+00,1.73201846e+00,-3.97899907e-01,1.38213669e+00,2.00807589e+00
1.04500000e+00,3.46025319e+00,3.31070241e+00,3.37563225e+00,1.12009719e+00,1.73230990e+00,-3.83522270e-01,1.38337386e+00,2.01455545e+00
1.04600000e+00,3.46729589e+00,3.31116675e+00,3.38540740e+00,1.13918038e+00,1.73290988e+00,-3.70892383e-01,1.38757809e+00,2.02059606e+00
1.04700000e+00,3.47419845e+00,3.31144383e+00,3.39506559e+00,1.15789972e+00,1.73364886e+00,-3.60391426e-01,1.39532722e+00,2.02640347e+00
1.04800000e+00,3.48087764e+00,3.31161616e+00,3.40457145e+00,1.17599008e+00,1.73432415e+00,-3.52285064e-01,1.40713890e+00,2.03220065e+00
1.04900000e+00,3.48726898e+00,3.31176629e+00,3.41389939e+00,1.19319185e+00,1.73472257e+00,-3.46691172e-01,1.42343905e+00,2.03823449e+00
1.05000000e+00,3.49332884e+00,3.31197447e+00,3.42303675e+00,1.20928400e+00,1.73465653e+00,-3.43562996e-01,1.44450262e+00,2.04475361e+00
1.05100000e+00,3.49902978e+00,3.31232262e+00,3.43198376e+00,1.22408559e+00,1.73397502e+00,-3.42705854e-01,1.47043341e+00,2.05199860e+00
1.05200000e+00,3.50435890e+00,3.31289431e+00,3.44075369e+00,1.23745728e+00,1.73257454e+00,-3.43804488e-01,1.50112528e+00,2.06017963e+00
1.05300000e+00,3.50931611e+00,3.31377016e+00,3.44936955e+00,1.24929574e+00,1.73040051e+00,-3.46489509e-01,1.53625459e+00,2.06945038e+00
1.05400000e+00,3.51391256e+00,3.31502813e+00,3.45786009e+00,1.25951479e+00,1.72743418e+00,-3.50385977e-01,1.57528077e+00,2.07990318e+00
1.05500000e+00,3.51817042e+00,3.31673968e+00,3.46625417e+00,1.26803540e+00,1.72368063e+00,-3.55170705e-01,1.61746695e+00,2.09156126e+00
1.05600000e+00,3.52212124e+00,3.31896518e+00,3.47457427e+00,1.27478451e+00,1.71915571e+00,-3.60616258e-01,1.66194911e+00,2.10438205e+00
1.05700000e+00,3.52580509e+00,3.32175429e+00,3.48283297e+00,1.27969987e+00,1.71387861e+00,-3.66592908e-01,1.70777032e+00,2.11826458e+00
1.05800000e+00,3.52926729e+00,3.32514446e+00,3.49103022e+00,1.28274686e+00,1.70787043e+00,-3.73058782e-01,1.75395957e+00,2.13305960e+00
1.05900000e+00,3.53255370e+00,3.32916162e+00,3.49915428e+00,1.28393596e+00,1.70115811e+00,-3.80023728e-01,1.79961168e+00,2.14858518e+00
1.06000000e+00,3.53570811e+00,3.33382287e+00,3.50718464e+00,1.28333652e+00,1.69378258e+00,-3.87505839e-01,1.84391993e+00,2.16463473e+00
1.06100000e+00,3.53876814e+00,3.33913782e+00,3.51509736e+00,1.28108038e+00,1.68580496e+00,-3.95491477e-01,1.88624580e+00,2.18099505e+00
1.06200000e+00,3.54176468e+00,3.34511040e+00,3.52287074e+00,1.27735237e+00,1.67730924e+00,-4.03910588e-01,1.92614578e+00,2.19745992e+00
1.06300000e+00,3.54472453e+00,3.35173937e+00,3.53048983e+00,1.27237839e+00,1.66840285e+00,-4.12626391e-01,1.96337434e+00,2.21383709e+00
1.06400000e+00,3.54767362e+00,3.35901767e+00,3.53795018e+00,1.26639556e+00,1.65920646e+00,-4.21449023e-01,1.99787912e+00,2.22996466e+00
1.06500000e+00,3.55064230e+00,3.36693077e+00,3.54525824e+00,1.25963313e+00,1.64984548e+00,-4.30155536e-01,2.02975147e+00,2.24571410e+00
1.06600000e+00,3.55367021e+00,3.37545331e+00,3.55243025e+00,1.25229957e+00,1.64044269e+00,-4.38509019e-01,2.05916892e+00,2.26099198e+00
1.06700000e+00,3.55680565e+00,3.38454681e+00,3.55948806e+00,1.24456418e+00,1.63110600e+00,-4.46290023e-01,2.08631584e+00,2.27574385e+00
1.06800000e+00,3.56010427e+00,3.39415547e+00,3.56645515e+00,1.23656305e+00,1.62193088e+00,-4.53301626e-01,2.11132981e+00,2.28994850e+00
1.06900000e+00,3.56362392e+00,3.40420163e+00,3.57335230e+00,1.22840342e+00,1.61300473e+00,-4.59373103e-01,2.13426832e+00,2.30361587e+00
1.07000000e+00,3.56741483e+00,3.41458671e+00,3.58019325e+00,1.22016835e+00,1.60441305e+00,-4.64362341e-01,2.15511324e+00,2.31678214e+00
1.07100000e+00,3.57151479e+00,3.42518785e+00,3.58698344e+00,1.21192944e+00,1.59625472e+00,-4.68141474e-01,2.17381067e+00,2.32950590e+00
1.07200000e+00,3.57594398e+00,3.43585908e+00,3.59371936e+00,1.20375301e+00,1.58865446e+00,-4.70588868e-01,2.19032499e+00,2.34186435e+00
1.07300000e+00,3.58070412e+00,3.44644050e+00,3.60039026e+00,1.19570268e+00,1.58176793e+00,-4.71585265e-01,2.20468989e+00,2.35394591e+00
1.07400000e+00,3.58578218e+00,3.45676059e+00,3.60698064e+00,1.18784296e+00,1.57579038e+00,-4.71006131e-01,2.21703629e+00,2.36584820e+00
1.07500000e+00,3.59115567e+00,3.46664777e+00,3.61347369e+00,1.18023804e+00,1.57095372e+00,-4.68723462e-01,2.22759329e+00,2.37767331e+00
