time_s,AorticArchII,ThoracicAortaII,LSubclavianI,RIliacFemoralII,LUlnar,RAnteriorTibial,RUlnar,Splenic
3.41400000e+00,1.13469121e+02,-4.21595928e+01,7.09044923e+00,-8.73725264e-01,1.20353480e+00,2.25678082e-01,1.10354507e+00,1.22070625e+00
3.41500000e+00,1.14781721e+02,-4.16197157e+01,7.39643779e+00,-6.80071971e-01,1.18134668e+00,2.29418305e-01,1.06800982e+00,1.25036488e+00
3.41600000e+00,1.15977923e+02,-4.09025062e+01,7.69656347e+00,-4.98342131e-01,1.15982437e+00,2.33833269e-01,1.03541543e+00,1.27810961e+00
3.41700000e+00,1.17053785e+02,-3.99990470e+01,7.98801340e+00,-3.29982894e-01,1.13921148e+00,2.38822687e-01,1.00606868e+00,1.30337761e+00
3.41800000e+00,1.18010510e+02,-3.89037378e+01,8.26854252e+00,-1.76265562e-01,1.11971895e+00,2.44163644e-01,9.80228200e-01,1.32568922e+00
3.41900000e+00,1.18854708e+02,-3.76155285e+01,8.53667178e+00,-3.81415383e-02,1.10151269e+00,2.49529059e-01,9.58099641e-01,1.34467540e+00
3.42000000e+00,1.19597631e+02,-3.61386083e+01,8.79177019e+00,8.38858451e-02,1.08470823e+00,2.54523456e-01,9.39837198e-01,1.36008985e+00
3.42100000e+00,1.20253468e+02,-3.44821912e+01,9.03397718e+00,1.89827314e-01,1.06937328e+00,2.58737905e-01,9.25551333e-01,1.37180459e+00
3.42200000e+00,1.20837373e+02,-3.26595354e+01,9.26398924e+00,2.80190103e-01,1.05553762e+00,2.61810157e-01,9.15321643e-01,1.37979239e+00
3.42300000e+00,1.21363435e+02,-3.06863115e+01,9.48277292e+00,3.55885995e-01,1.04320569e+00,2.63484858e-01,9.09209384e-01,1.38410600e+00
3.42400000e+00,1.21843154e+02,-2.85788761e+01,9.69127696e+00,4.18088618e-01,1.03236954e+00,2.63654615e-01,9.07268134e-01,1.38485851e+00
3.42500000e+00,1.22284513e+02,-2.63527164e+01,9.89020620e+00,4.68056019e-01,1.02301893e+00,2.62369272e-01,9.09548882e-01,1.38220652e+00
3.42600000e+00,1.22692099e+02,-2.40220842e+01,1.00799390e+01,5.06997488e-01,1.01514604e+00,2.59807597e-01,9.16099753e-01,1.37634086e+00
3.42700000e+00,1.23067812e+02,-2.16004797e+01,1.02605672e+01,5.35975441e-01,1.00874482e+00,2.56222397e-01,9.26959224e-01,1.36747886e+00
3.42800000e+00,1.23412060e+02,-1.91019920e+01,1.04320443e+01,5.55864499e-01,1.00380620e+00,2.51873103e-01,9.42144696e-01,1.35585575e+00
3.42900000e+00,1.23725080e+02,-1.65428134e+01,1.05943868e+01,5.67354413e-01,1.00031152e+00,2.46963860e-01,9.61638390e-01,1.34171002e+00
3.43000000e+00,1.24008002e+02,-1.39422734e+01,1.07478601e+01,5.70988527e-01,9.98227056e-01,2.41606710e-01,9.85373796e-01,1.32526407e+00
3.43100000e+00,1.24263407e+02,-1.13229238e+01,1.08930960e+01,5.67218332e-01,9.97501360e-01,2.35816813e-01,1.01322415e+00,1.30670428e+00
3.43200000e+00,1.24495278e+02,-8.70928193e+00,1.10311120e+01,5.56455807e-01,9.98066267e-01,2.29535277e-01,1.04499493e+00,1.28616351e+00
3.43300000e+00,1.24708424e+02,-6.12559145e+00,1.11632343e+01,5.39122412e-01,9.99840687e-01,2.22670471e-01,1.08042046e+00,1.26371439e+00
3.43400000e+00,1.24907542e+02,-3.59290044e+00,1.12909341e+01,5.15686118e-01,1.00273665e+00,2.15144141e-01,1.11916957e+00,1.23937789e+00
3.43500000e+00,1.25096393e+02,-1.12700552e+00,1.14156701e+01,4.86700381e-01,1.00666280e+00,2.06925113e-01,1.16085097e+00,1.21314909e+00
3.43600000e+00,1.25277221e+02,1.26273278e+00,1.15387543e+01,4.52835758e-01,1.01152601e+00,1.98045356e-01,1.20502474e+00,1.18503374e+00
3.43700000e+00,1.25450663e+02,3.57303675e+00,1.16612992e+01,4.14911506e-01,1.01722897e+00,1.88595901e-01,1.25121417e+00,1.15508891e+00
3.43800000e+00,1.25616138e+02,5.80501709e+00,1.17842476e+01,3.73912029e-01,1.02366581e+00,1.78705899e-01,1.29892232e+00,1.12345555e+00
3.43900000e+00,1.25772565e+02,7.96171337e+00,1.19084799e+01,3.30994366e-01,1.03071594e+00,1.68515003e-01,1.34764363e+00,1.09037374e+00
3.44000000e+00,1.25919126e+02,1.00457648e+01,1.20349394e+01,2.87476168e-01,1.03823930e+00,1.58147694e-01,1.39687279e+00,1.05617659e+00
3.44100000e+00,1.26055830e+02,1.20578429e+01,1.21647186e+01,2.44797177e-01,1.04607532e+00,1.47695275e-01,1.44611036e+00,1.02126268e+00
3.44200000e+00,1.26183711e+02,1.39962393e+01,1.22990615e+01,2.04454589e-01,1.05404686e+00,1.37208763e-01,1.49486359e+00,9.86053032e-01
3.44300000e+00,1.26304619e+02,1.58576381e+01,1.24392528e+01,1.67906315e-01,1.06197063e+00,1.26702281e-01,1.54264647e+00,9.50939974e-01
3.44400000e+00,1.26420763e+02,1.76386132e+01,1.25864448e+01,1.36481613e-01,1.06966916e+00,1.16163814e-01,1.58897142e+00,9.16247900e-01
3.44500000e+00,1.26534191e+02,1.93373485e+01,1.27414461e+01,1.11277846e-01,1.07698600e+00,1.05568127e-01,1.63334492e+00,8.82205149e-01
3.44600000e+00,1.26646423e+02,2.09550533e+01,1.29045497e+01,9.30728292e-02,1.08379958e+00,9.48886495e-02,1.67526227e+00,8.48936469e-01
3.44700000e+00,1.26758319e+02,2.24966278e+01,1.30754578e+01,8.22524110e-02,1.09003523e+00,8.41061713e-02,1.71421133e+00,8.16474238e-01
3.44800000e+00,1.26870236e+02,2.39704931e+01,1.32533355e+01,7.87798328e-02,1.09567086e+00,7.32129320e-02,1.74967261e+00,7.84785641e-01
3.44900000e+00,1.26982296e+02,2.53877210e+01,1.34369702e+01,8.21889853e-02,1.10073893e+00,6.22137317e-02,1.78112606e+00,7.53804179e-01
3.45000000e+00,1.27094651e+02,2.67607775e+01,1.36249989e+01,9.16082290e-02,1.10532444e+00,5.11255925e-02,1.80806036e+00,7.23458244e-01
3.45100000e+00,1.27207616e+02,2.81022283e+01,1.38161472e+01,1.05818662e-01,1.10955945e+00,3.99776860e-02,1.82998769e+00,6.93689703e-01
3.45200000e+00,1.27321637e+02,2.94238367e+01,1.40094101e+01,1.23348703e-01,1.11361481e+00,2.88126164e-02,1.84646228e+00,6.64458281e-01
3.45300000e+00,1.27437171e+02,3.07363729e+01,1.42041218e+01,1.42587150e-01,1.11769236e+00,1.76896928e-02,1.85709849e+00,6.35732619e-01
3.45400000e+00,1.27554616e+02,3.20499280e+01,1.43999196e+01,1.61932443e-01,1.12201561e+00,6.68869516e-03,1.86159332e+00,6.07473636e-01
3.45500000e+00,1.27674405e+02,3.33746062e+01,1.45966066e+01,1.79957088e-01,1.12682091e+00,-4.08719022e-03,1.85974588e+00,5.79616355e-01
3.45600000e+00,1.27797314e+02,3.47209608e+01,1.47939642e+01,1.95591989e-01,1.13234465e+00,-1.45139487e-02,1.85147304e+00,5.52059267e-01
3.45700000e+00,1.27924923e+02,3.61000811e+01,1.49915710e+01,2.08256963e-01,1.13881462e+00,-2.44530088e-02,1.83681222e+00,5.24664001e-01
3.45800000e+00,1.28060059e+02,3.75227902e+01,1.51886893e+01,2.17954407e-01,1.14643825e+00,-3.37649106e-02,1.81591685e+00,4.97268503e-01
3.45900000e+00,1.28207046e+02,3.89981709e+01,1.53842510e+01,2.25283960e-01,1.15539205e+00,-4.23273220e-02,1.78904275e+00,4.69710121e-01
3.46000000e+00,1.28371561e+02,4.05317068e+01,1.55769578e+01,2.31364899e-01,1.16581068e+00,-5.00550345e-02,1.75652651e+00,4.41854296e-01
3.46100000e+00,1.28560095e+02,4.21237943e+01,1.57654495e+01,2.37684291e-01,1.17777911e+00,-5.69149315e-02,1.71876294e+00,4.13618708e-01
3.46200000e+00,1.28779177e+02,4.37690991e+01,1.59484819e+01,2.45912041e-01,1.19132693e+00,-6.29324786e-02,1.67618630e+00,3.84987466e-01
3.46300000e+00,1.29034470e+02,4.54570869e+01,1.61250589e+01,2.57712317e-01,1.20642474e+00,-6.81874155e-02,1.62925553e+00,3.56012484e-01
3.46400000e+00,1.29330022e+02,4.71737222e+01,1.62944756e+01,2.74595437e-01,1.22298331e+00,-7.27986627e-02,1.57844607e+00,3.26801818e-01
3.46500000e+00,1.29667802e+02,4.89040696e+01,1.64562698e+01,2.97824514e-01,1.24085720e+00,-7.69004695e-02,1.52424211e+00,2.97497320e-01
3.46600000e+00,1.30047667e+02,5.06346787e+01,1.66101069e+01,3.28415554e-01,1.25984987e+00,-8.06188633e-02,1.46713846e+00,2.68251538e-01
3.46700000e+00,1.30467611e+02,5.23554195e+01,1.67556740e+01,3.67177165e-01,1.27972294e+00,-8.40503769e-02,1.40763828e+00,2.39206916e-01
3.46800000e+00,1.30924215e+02,5.40601065e+01,1.68926277e+01,4.14778586e-01,1.30020834e+00,-8.72477349e-02,1.34625143e+00,2.10483046e-01
3.46900000e+00,1.31413242e+02,5.57458712e+01,1.70206335e+01,4.71796541e-01,1.32102766e+00,-9.02128354e-02,1.28348479e+00,1.82171943e-01
3.47000000e+00,1.31930140e+02,5.74114957e+01,1.71394806e+01,5.38722896e-01,1.34191202e+00,-9.28967574e-02,1.21983583e+00,1.54342819e-01
3.47100000e+00,1.32470460e+02,5.90554601e+01,1.72492297e+01,6.15908742e-01,1.36262512e+00,-9.52030417e-02,1.15578284e+00,1.27051222e-01
3.47200000e+00,1.33030134e+02,6.06743331e+01,1.73503400e+01,7.03456611e-01,1.38298561e+00,-9.69931084e-02,1.09177556e+00,1.00350183e-01
3.47300000e+00,1.33605593e+02,6.22620767e+01,1.74437177e+01,8.01091238e-01,1.40288471e+00,-9.80940321e-02,1.02822759e+00,7.43011530e-02
3.47400000e+00,1.34193725e+02,6.38105582e+01,1.75306529e+01,9.08061292e-01,1.42229286e+00,-9.83103566e-02,9.65511739e-01,4.89833295e-02
3.47500000e+00,1.34791649e+02,6.53109273e+01,1.76126763e+01,1.02310370e+00,1.44125162e+00,-9.74378685e-02,9.03964206e-01,2.45025417e-02
3.47600000e+00,1.35396413e+02,6.67554250e+01,1.76913549e+01,1.14450133e+00,1.45985073e+00,-9.52823444e-02,8.43890437e-01,9.99001714e-04
3.47700000e+00,1.36004647e+02,6.81388487e+01,1.77680895e+01,1.27022245e+00,1.47819181e+00,-9.16790399e-02,7.85576747e-01,-2.13448216e-02
3.47800000e+00,1.36612342e+02,6.94591126e+01,1.78439415e+01,1.39815087e+00,1.49634333e+00,-8.65115583e-02,7.29300245e-01,-4.23014712e-02
3.47900000e+00,1.37214737e+02,7.07165529e+01,1.79195665e+01,1.52628410e+00,1.51430025e+00,-7.97204325e-02,6.75344083e-01,-6.15965024e-02
3.48000000e+00,1.37806465e+02,7.19124217e+01,1.79952185e+01,1.65290699e+00,1.53195534e+00,-7.13035821e-02,6.24007714e-01,-7.89139695e-02
3.48100000e+00,1.38381875e+02,7.30471591e+01,1.80708295e+01,1.77667899e+00,1.54909095e+00,-6.13065047e-02,5.75614767e-01,-9.39072021e-02
3.48200000e+00,1.38935524e+02,7.41192394e+01,1.81461310e+01,1.89663805e+00,1.56539725e+00,-4.98053327e-02,5.30514351e-01,-1.06216359e-01
3.48300000e+00,1.39462664e+02,7.51251825e+01,1.82207809e+01,2.01212967e+00,1.58051262e+00,-3.68888738e-02,4.89077507e-01,-1.15486783e-01
3.48400000e+00,1.39959613e+02,7.60607342e+01,1.82944593e+01,2.12270890e+00,1.59407372e+00,-2.26466338e-02,4.51690571e-01,-1.21382832e-01
3.48500000e+00,1.40424004e+02,7.69228136e+01,1.83669188e+01,2.22806401e+00,1.60576521e+00,-7.16582787e-03,4.18742560e-01,-1.23597454e-01
3.48600000e+00,1.40854876e+02,7.77115171e+01,1.84379859e+01,2.32798510e+00,1.61535375e+00,9.46138000e-03,3.90609968e-01,-1.21853566e-01
3.48700000e+00,1.41252656e+02,7.84313733e+01,1.85075259e+01,2.42238639e+00,1.62269868e+00,2.71255090e-02,3.67634291e-01,-1.15902636e-01
3.48800000e+00,1.41619090e+02,7.90914553e+01,1.85753863e+01,2.51135956e+00,1.62773387e+00,4.56862891e-02,3.50103369e-01,-1.05517389e-01
3.48900000e+00,1.41957204e+02,7.97043373e+01,1.86413439e+01,2.59523194e+00,1.63043508e+00,6.49675800e-02,3.38226307e-01,-9.04914517e-02
3.49000000e+00,1.42271310e+02,8.02842647e+01,1.87050650e+01,2.67459573e+00,1.63078375e+00,8.47640252e-02,3.32107676e-01,-7.06463534e-02
3.49100000e+00,1.42566979e+02,8.08449226e+01,1.87660909e+01,2.75027661e+00,1.62874364e+00,1.04863300e-01,3.31721575e-01,-4.58501131e-02
3.49200000e+00,1.42851020e+02,8.13976538e+01,1.88238412e+01,2.82324630e+00,1.62426139e+00,1.25076072e-01,3.36891397e-01,-1.60417119e-02
3.49300000e+00,1.43131396e+02,8.19503665e+01,1.88776301e+01,2.89448950e+00,1.61729269e+00,1.45267690e-01,3.47276799e-01,1.87420958e-02
3.49400000e+00,1.43417014e+02,8.25072751e+01,1.89266914e+01,2.96484590e+00,1.60784709e+00,1.65382797e-01,3.62374198e-01,5.83457597e-02
3.49500000e+00,1.43717394e+02,8.30694490e+01,1.89702050e+01,3.03485739e+00,1.59603724e+00,1.85454293e-01,3.81536419e-01,1.02488184e-01
3.49600000e+00,1.44042129e+02,8.36359472e+01,1.90073297e+01,3.10465240e+00,1.58211254e+00,2.05590787e-01,4.04019577e-01,1.50778819e-01
3.49700000e+00,1.44400361e+02,8.42051500e+01,1.90372258e+01,3.17389284e+00,1.56646780e+00,2.25945906e-01,4.29040090e-01,2.02748159e-01
3.49800000e+00,1.44800108e+02,8.47759393e+01,1.90590837e+01,3.24178152e+00,1.54961905e+00,2.46674313e-01,4.55848586e-01,2.57892083e-01
3.49900000e+00,1.45247606e+02,8.53484791e+01,1.90721467e+01,3.30712906e+00,1.53215303e+00,2.67883712e-01,4.83800373e-01,3.15713648e-01
3.50000000e+00,1.45746692e+02,8.59244237e+01,1.90757410e+01,3.36848892e+00,1.51465200e+00,2.89592476e-01,5.12417914e-01,3.75756600e-01
3.50100000e+00,1.46298468e+02,8.65065901e+01,1.90692884e+01,3.42430343e+00,1.49762693e+00,3.11705253e-01,5.41415856e-01,4.37606830e-01
3.50200000e+00,1.46901185e+02,8.70982673e+01,1.90523216e+01,3.47306514e+00,1.48146032e+00,3.34008859e-01,5.70699541e-01,5.00872692e-01
3.50300000e+00,1.47550447e+02,8.77023999e+01,1.90244966e+01,3.51346702e+00,1.46637379e+00,3.56190636e-01,6.00333738e-01,5.65148754e-01
3.50400000e+00,1.48239758e+02,8.83208831e+01,1.89856055e+01,3.54453509e+00,1.45242392e+00,3.77877601e-01,6.30490845e-01,6.29983063e-01
3.50500000e+00,1.48961336e+02,8.89541900e+01,1.89355908e+01,3.56572482e+00,1.43952708e+00,3.98687392e-01,6.61391850e-01,6.94867575e-01
3.50600000e+00,1.49706973e+02,8.96013896e+01,1.88745583e+01,3.57697600e+00,1.42750206e+00,4.18275703e-01,6.93256578e-01,7.59259474e-01
3.50700000e+00,1.50468887e+02,9.02604761e+01,1.88027901e+01,3.57873327e+00,1.41611986e+00,4.36374976e-01,7.26268242e-01,8.22638278e-01
3.50800000e+00,1.51240371e+02,9.09288691e+01,1.87207522e+01,3.57192499e+00,1.40514910e+00,4.52813235e-01,7.60556818e-01,8.84578984e-01
3.50900000e+00,1.52016241e+02,9.16039413e+01,1.86290837e+01,3.55787743e+00,1.39439084e+00,4.67512136e-01,7.96197563e-01,9.44821329e-01
3.51000000e+00,1.52792874e+02,9.22833195e+01,1.85285858e+01,3.53820645e+00,1.38368983e+00,4.80463826e-01,8.33222499e-01,1.00329740e+00
3.51100000e+00,1.53568115e+02,9.29649644e+01,1.84201998e+01,3.51467027e+00,1.37292965e+00,4.91700366e-01,8.71633951e-01,1.06011782e+00
3.51200000e+00,1.54341045e+02,9.36470067e+01,1.83049886e+01,3.48901851e+00,1.36201312e+00,5.01263231e-01,9.11415906e-01,1.11551351e+00
3.51300000e+00,1.55111745e+02,9.43274520e+01,1.81841146e+01,3.46284364e+00,1.35083731e+00,5.09181808e-01,9.52538497e-01,1.16974971e+00
3.51400000e+00,1.55881102e+02,9.50038637e+01,1.80588278e+01,3.43748193e+00,1.33927164e+00,5.15466222e-01,9.94953661e-01,1.22304296e+00
3.51500000e+00,1.56650673e+02,9.56731323e+01,1.79304563e+01,3.41396511e+00,1.32714645e+00,5.20113147e-01,1.03858336e+00,1.27550502e+00
3.51600000e+00,1.57422563e+02,9.63313947e+01,1.78003857e+01,3.39301505e+00,1.31425626e+00,5.23119895e-01,1.08330520e+00,1.32712492e+00
3.51700000e+00,1.58199212e+02,9.69740889e+01,1.76700229e+01,3.37507566e+00,1.30037686e+00,5.24500917e-01,1.12894239e+00,1.37779055e+00
3.51800000e+00,1.58983033e+02,9.75961637e+01,1.75407268e+01,3.36036057e+00,1.28529410e+00,5.24300636e-01,1.17526886e+00,1.42733932e+00
3.51900000e+00,1.59775940e+02,9.81922761e+01,1.74137444e+01,3.34890272e+00,1.26883153e+00,5.22600080e-01,1.22203042e+00,1.47561427e+00
3.52000000e+00,1.60578801e+02,9.87570620e+01,1.72901306e+01,3.34058401e+00,1.25087520e+00,5.19516679e-01,1.26898770e+00,1.52251084e+00
3.52100000e+00,1.61390918e+02,9.92854147e+01,1.71706876e+01,3.33514671e+00,1.23138758e+00,5.15199183e-01,1.31597297e+00,1.56800192e+00
3.52200000e+00,1.62209710e+02,9.97728558e+01,1.70559297e+01,3.33219737e+00,1.21040815e+00,5.09817523e-01,1.36294994e+00,1.61213787e+00
3.52300000e+00,1.63030649e+02,1.00215880e+02,1.69461007e+01,3.33120955e+00,1.18804116e+00,5.03553178e-01,1.41005420e+00,1.65502662e+00
3.52400000e+00,1.63847451e+02,1.00612327e+02,1.68412234e+01,3.33154135e+00,1.16443612e+00,4.96589208e-01,1.45760226e+00,1.69680525e+00
3.52500000e+00,1.64652482e+02,1.00961695e+02,1.67411733e+01,3.33247533e+00,1.13976529e+00,4.89101226e-01,1.50605711e+00,1.73761266e+00
3.52600000e+00,1.65437272e+02,1.01265281e+02,1.66457540e+01,3.33328355e+00,1.11420249e+00,4.81249419e-01,1.55594746e+00,1.77757072e+00
3.52700000e+00,1.66193062e+02,1.01526059e+02,1.65547520e+01,3.33330965e+00,1.08790626e+00,4.73172227e-01,1.60775211e+00,1.81677774e+00
3.52800000e+00,1.66911170e+02,1.01748311e+02,1.64679518e+01,3.33204351e+00,1.06101068e+00,4.64983970e-01,1.66177998e+00,1.85531391e+00
3.52900000e+00,1.67583305e+02,1.01937051e+02,1.63851141e+01,3.32918559e+00,1.03362023e+00,4.56774299e-01,1.71806320e+00,1.89325146e+00
3.53000000e+00,1.68201783e+02,1.02097390e+02,1.63059228e+01,3.32468174e+00,1.00580913e+00,4.48611470e-01,1.77629127e+00,1.93066407e+00
3.53100000e+00,1.68759838e+02,1.02233906e+02,1.62299335e+01,3.31871992e+00,9.77623372e-01,4.40547981e-01,1.83581539e+00,1.96762774e+00
3.53200000e+00,1.69251868e+02,1.02350349e+02,1.61565352e+01,3.31169127e+00,9.49087461e-01,4.32629530e-01,1.89571220e+00,2.00421268e+00
3.53300000e+00,1.69673838e+02,1.02449575e+02,1.60849539e+01,3.30412622e+00,9.20214427e-01,4.24903709e-01,1.95490320e+00,2.04046651e+00
3.53400000e+00,1.70023685e+02,1.02533777e+02,1.60143012e+01,3.29661762e+00,8.91021056e-01,4.17427570e-01,2.01229914e+00,2.07639595e+00
3.53500000e+00,1.70301588e+02,1.02604873e+02,1.59436658e+01,3.28974122e+00,8.61547701e-01,4.10271674e-01,2.06694366e+00,2.11195622e+00
3.53600000e+00,1.70509953e+02,1.02664932e+02,1.58722224e+01,3.28399225e+00,8.31880160e-01,4.03519898e-01,2.11811307e+00,2.14705614e+00
3.53700000e+00,1.70653049e+02,1.02716482e+02,1.57993268e+01,3.27974746e+00,8.02170369e-01,3.97265788e-01,2.16535768e+00,2.18157968e+00
3.53800000e+00,1.70736347e+02,1.02762589e+02,1.57245840e+01,3.27725032e+00,7.72650944e-01,3.91606267e-01,2.20849585e+00,2.21542001e+00
3.53900000e+00,1.70765727e+02,1.02806686e+02,1.56478707e+01,3.27662183e+00,7.43640302e-01,3.86635636e-01,2.24757387e+00,2.24851513e+00
3.54000000e+00,1.70746713e+02,1.02852138e+02,1.55693094e+01,3.27789046e+00,7.15530570e-01,3.82441200e-01,2.28281360e+00,2.28087219e+00
3.54100000e+00,1.70684139e+02,1.02901761e+02,1.54892091e+01,3.28103410e+00,6.88769537e-01,3.79104788e-01,2.31457122e+00,2.31256950e+00
3.54200000e+00,1.70582152e+02,1.02957312e+02,1.54079967e+01,3.28602162e+00,6.63832297e-01,3.76707699e-01,2.34330938e+00,2.34373628e+00
3.54300000e+00,1.70444585e+02,1.03019142e+02,1.53261602e+01,3.29284692e+00,6.41194438e-01,3.75338959e-01,2.36957665e+00,2.37451547e+00
3.54400000e+00,1.70275445e+02,1.03086078e+02,1.52442132e+01,3.30154776e+00,6.21308134e-01,3.75102337e-01,2.39397410e+00,2.40502073e+00
3.54500000e+00,1.70079363e+02,1.03155594e+02,1.51626959e+01,3.31220505e+00,6.04595686e-01,3.76119695e-01,2.41711100e+00,2.43530426e+00
3.54600000e+00,1.69861780e+02,1.03224169e+02,1.50821990e+01,3.32492376e+00,5.91456703e-01,3.78526800e-01,2.43954637e+00,2.46534280e+00
3.54700000e+00,1.69628853e+02,1.03287761e+02,1.50033939e+01,3.33979902e+00,5.82286237e-01,3.82459947e-01,2.46172725e+00,2.49504301e+00
3.54800000e+00,1.69387125e+02,1.03342271e+02,1.49270510e+01,3.35687400e+00,5.77497340e-01,3.88034100e-01,2.48394003e+00,2.52426065e+00
3.54900000e+00,1.69143044e+02,1.03383914e+02,1.48540234e+01,3.37609956e+00,5.77535576e-01,3.95316013e-01,2.50628835e+00,2.55282369e+00
3.55000000e+00,1.68902588e+02,1.03409397e+02,1.47852023e+01,3.39730429e+00,5.82884332e-01,4.04299582e-01,2.52870327e+00,2.58054443e+00
3.55100000e+00,1.68670919e+02,1.03415986e+02,1.47214335e+01,3.42018068e+00,5.94047479e-01,4.14887099e-01,2.55097424e+00,2.60721834e+00
3.55200000e+00,1.68452167e+02,1.03401518e+02,1.46634184e+01,3.44428995e+00,6.11514683e-01,4.26882172e-01,2.57279230e+00,2.63260876e+00
3.55300000e+00,1.68249282e+02,1.03364448e+02,1.46116095e+01,3.46909438e+00,6.35705935e-01,4.40001931e-01,2.59380028e+00,2.65643139e+00
3.55400000e+00,1.68064067e+02,1.03303957e+02,1.45661468e+01,3.49399952e+00,6.66918596e-01,4.53901958e-01,2.61363430e+00,2.67834484e+00
3.55500000e+00,1.67897290e+02,1.03220158e+02,1.45268324e+01,3.51840903e+00,7.05274913e-01,4.68213882e-01,2.63196358e+00,2.69796283e+00
3.55600000e+00,1.67748900e+02,1.03114333e+02,1.44931608e+01,3.54177919e+00,7.50683191e-01,4.82586683e-01,2.64852834e+00,2.71488889e+00
3.55700000e+00,1.67618308e+02,1.02989130e+02,1.44644014e+01,3.56366559e+00,8.02820164e-01,4.96724018e-01,2.66317767e+00,2.72876976e+00
3.55800000e+00,1.67504639e+02,1.02848598e+02,1.44397191e+01,3.58374822e+00,8.61140518e-01,5.10406137e-01,2.67590074e+00,2.73934994e+00
3.55900000e+00,1.67406866e+02,1.02698070e+02,1.44182950e+01,3.60182792e+00,9.24905103e-01,5.23490612e-01,2.68684510e+00,2.74650939e+00
3.56000000e+00,1.67323767e+02,1.02543861e+02,1.43994355e+01,3.61779849e+00,9.93228685e-01,5.35896358e-01,2.69631623e+00,2.75027723e+00
3.56100000e+00,1.67253706e+02,1.02392855e+02,1.43826419e+01,3.63159653e+00,1.06513363e+00,5.47575196e-01,2.70475526e+00,2.75081644e+00
3.56200000e+00,1.67194348e+02,1.02251960e+02,1.43676406e+01,3.64314318e+00,1.13961659e+00,5.58482523e-01,2.71268928e+00,2.74838224e+00
3.56300000e+00,1.67142363e+02,1.02127721e+02,1.43543659e+01,3.65229379e+00,1.21568486e+00,5.68556742e-01,2.72068058e+00,2.74327489e+00
3.56400000e+00,1.67093274e+02,1.02025966e+02,1.43429264e+01,3.65881278e+00,1.29238697e+00,5.77714730e-01,2.72927339e+00,2.73579497e+00
3.56500000e+00,1.67041452e+02,1.01951580e+02,1.43335698e+01,3.66238256e+00,1.36882298e+00,5.85862829e-01,2.73895533e+00,2.72621399e+00
3.56600000e+00,1.66980322e+02,1.01908357e+02,1.43266571e+01,3.66265213e+00,1.44415382e+00,5.92919249e-01,2.75013376e+00,2.71476207e+00
3.56700000e+00,1.66902639e+02,1.01898978e+02,1.43226528e+01,3.65931019e+00,1.51760992e+00,5.98837711e-01,2.76313259e+00,2.70163554e+00
3.56800000e+00,1.66800770e+02,1.01925030e+02,1.43221232e+01,3.65216516e+00,1.58851485e+00,6.03624892e-01,2.77819866e+00,2.68701642e+00
3.56900000e+00,1.66666954e+02,1.01987086e+02,1.43257197e+01,3.64121294e+00,1.65632824e+00,6.07347055e-01,2.79550733e+00,2.67109563e+00
3.57000000e+00,1.66493519e+02,1.02084864e+02,1.43341332e+01,3.62667306e+00,1.72069507e+00,6.10124414e-01,2.81516088e+00,2.65409216e+00
3.57100000e+00,1.66273157e+02,1.02217506e+02,1.43480009e+01,3.60897850e+00,1.78148248e+00,6.12113956e-01,2.83717538e+00,2.63625744e+00
3.57200000e+00,1.65999134e+02,1.02383965e+02,1.43677905e+01,3.58873148e+00,1.83878019e+00,6.13489055e-01,2.86145881e+00,2.61786567e+00
3.57300000e+00,1.65665664e+02,1.02583475e+02,1.43936664e+01,3.56663437e+00,1.89286307e+00,6.14417678e-01,2.88778451e+00,2.59918513e+00
3.57400000e+00,1.65268324e+02,1.02816044e+02,1.44253752e+01,3.54342155e+00,1.94411831e+00,6.15044845e-01,2.91576873e+00,2.58043976e+00
3.57500000e+00,1.64804518e+02,1.03082839e+02,1.44621894e+01,3.51980417e+00,1.99295140e+00,6.15480088e-01,2.94486904e+00,2.56176973e+00
3.57600000e+00,1.64273770e+02,1.03386361e+02,1.45029243e+01,3.49646132e+00,2.03970877e+00,6.15794350e-01,2.97440155e+00,2.54321037e+00
3.57700000e+00,1.63677851e+02,1.03730337e+02,1.45460261e+01,3.47406790e+00,2.08463183e+00,6.16022815e-01,3.00358390e+00,2.52469455e+00
3.57800000e+00,1.63020647e+02,1.04119329e+02,1.45897175e+01,3.45335418e+00,2.12785392e+00,6.16172972e-01,3.03159935e+00,2.50608266e+00
3.57900000e+00,1.62307777e+02,1.04558079e+02,1.46321710e+01,3.43517564e+00,2.16943582e+00,6.16235709e-01,3.05767357e+00,2.48721384e+00
3.58000000e+00,1.61546011e+02,1.05050772e+02,1.46716736e+01,3.42056437e+00,2.20942303e+00,6.16196970e-01,3.08114716e+00,2.46796296e+00
3.58100000e+00,1.60742726e+02,1.05600424e+02,1.47067287e+01,3.41075287e+00,2.24790189e+00,6.16047381e-01,3.10151871e+00,2.44828352e+00
3.58200000e+00,1.59905411e+02,1.06208463e+02,1.47361112e+01,3.40714419e+00,2.28503606e+00,6.15788800e-01,3.11846020e+00,2.42822634e+00
3.58300000e+00,1.59041355e+02,1.06874603e+02,1.47588622e+01,3.41124268e+00,2.32107581e+00,6.15437412e-01,3.13179643e+00,2.40792903e+00
3.58400000e+00,1.58157421e+02,1.07596998e+02,1.47742586e+01,3.42452900e+00,2.35633586e+00,6.15023197e-01,3.14146135e+00,2.38757860e+00
