time_s,AorticArchI,ThoAortaIII,AbdomAortaV,RightCCA,RightRenal,RightCommonIliac,RightICA,RightRadial,RightInternalIliac,RightPostInteross,RightFemoralII,RightAntTibial
2.61600000e+00,1.26053589e+01,1.29899723e+01,1.33132261e+01,1.30359304e+01,1.31318456e+01,1.35198776e+01,1.32575955e+01,1.32229828e+01,1.37385377e+01,1.18930117e+01,1.46558921e+01,1.63654307e+01
2.61700000e+00,1.26016369e+01,1.29919687e+01,1.33043207e+01,1.30326966e+01,1.31296630e+01,1.35012619e+01,1.32489879e+01,1.32174849e+01,1.37141911e+01,1.18868385e+01,1.46262564e+01,1.63198358e+01
2.61800000e+00,1.25977782e+01,1.29938406e+01,1.32957434e+01,1.30294719e+01,1.31277626e+01,1.34826219e+01,1.32407521e+01,1.32120110e+01,1.36893708e+01,1.18805239e+01,1.45964115e+01,1.62740833e+01
2.61900000e+00,1.25937788e+01,1.29955687e+01,1.32874502e+01,1.30262540e+01,1.31261639e+01,1.34639997e+01,1.32329090e+01,1.32066234e+01,1.36641149e+01,1.18741273e+01,1.45663642e+01,1.62281792e+01
2.62000000e+00,1.25896354e+01,1.29971359e+01,1.32793935e+01,1.30230404e+01,1.31248805e+01,1.34454376e+01,1.32254718e+01,1.32013637e+01,1.36384596e+01,1.18676993e+01,1.45361206e+01,1.61821262e+01
2.62100000e+00,1.25853455e+01,1.29985257e+01,1.32715217e+01,1.30198276e+01,1.31239212e+01,1.34269814e+01,1.32184486e+01,1.31962599e+01,1.36124433e+01,1.18612843e+01,1.45056852e+01,1.61359261e+01
2.62200000e+00,1.25809078e+01,1.29997234e+01,1.32637823e+01,1.30166104e+01,1.31232883e+01,1.34086811e+01,1.32118426e+01,1.31913249e+01,1.35861087e+01,1.18549170e+01,1.44750600e+01,1.60895802e+01
2.62300000e+00,1.25763223e+01,1.30007179e+01,1.32561337e+01,1.30133820e+01,1.31229788e+01,1.33905823e+01,1.32056528e+01,1.31865617e+01,1.35594967e+01,1.18486185e+01,1.44442445e+01,1.60430900e+01
2.62400000e+00,1.25715906e+01,1.30014997e+01,1.32485423e+01,1.30101332e+01,1.31229858e+01,1.33727319e+01,1.31998754e+01,1.31819692e+01,1.35326518e+01,1.18424027e+01,1.44132362e+01,1.59964581e+01
2.62500000e+00,1.25667156e+01,1.30020620e+01,1.32409879e+01,1.30068520e+01,1.31232995e+01,1.33551738e+01,1.31945038e+01,1.31775464e+01,1.35056203e+01,1.18362772e+01,1.43820315e+01,1.59496888e+01
2.62600000e+00,1.25617015e+01,1.30024007e+01,1.32334668e+01,1.30035253e+01,1.31239085e+01,1.33379428e+01,1.31895295e+01,1.31732966e+01,1.34784461e+01,1.18302471e+01,1.43506267e+01,1.59027877e+01
2.62700000e+00,1.25565536e+01,1.30025132e+01,1.32259898e+01,1.30001388e+01,1.31247995e+01,1.33210670e+01,1.31849413e+01,1.31692283e+01,1.34511753e+01,1.18243181e+01,1.43190184e+01,1.58557625e+01
2.62800000e+00,1.25512786e+01,1.30023989e+01,1.32185828e+01,1.29966781e+01,1.31259571e+01,1.33045642e+01,1.31807248e+01,1.31653560e+01,1.34238551e+01,1.18184993e+01,1.42872047e+01,1.58086226e+01
2.62900000e+00,1.25458830e+01,1.30020585e+01,1.32112803e+01,1.29931314e+01,1.31273647e+01,1.32884404e+01,1.31768645e+01,1.31616961e+01,1.33965305e+01,1.18128028e+01,1.42551849e+01,1.57613782e+01
2.63000000e+00,1.25403743e+01,1.30014941e+01,1.32041237e+01,1.29894889e+01,1.31290016e+01,1.32726919e+01,1.31733420e+01,1.31582661e+01,1.33692485e+01,1.18072440e+01,1.42229594e+01,1.57140412e+01
2.63100000e+00,1.25347604e+01,1.30007091e+01,1.31971585e+01,1.29857449e+01,1.31308421e+01,1.32573017e+01,1.31701372e+01,1.31550815e+01,1.33420582e+01,1.18018408e+01,1.41905296e+01,1.56666254e+01
2.63200000e+00,1.25290486e+01,1.29997080e+01,1.31904225e+01,1.29818978e+01,1.31328587e+01,1.32422451e+01,1.31672310e+01,1.31521513e+01,1.33150050e+01,1.17966086e+01,1.41578969e+01,1.56191442e+01
2.63300000e+00,1.25232463e+01,1.29984960e+01,1.31839481e+01,1.29779499e+01,1.31350190e+01,1.32274892e+01,1.31646046e+01,1.31494783e+01,1.32881368e+01,1.17915605e+01,1.41250625e+01,1.55716125e+01
2.63400000e+00,1.25173607e+01,1.29970794e+01,1.31777583e+01,1.29739071e+01,1.31372877e+01,1.32129966e+01,1.31622405e+01,1.31470584e+01,1.32615040e+01,1.17867052e+01,1.40920275e+01,1.55240458e+01
2.63500000e+00,1.25113984e+01,1.29954649e+01,1.31718643e+01,1.29697776e+01,1.31396287e+01,1.31987312e+01,1.31601237e+01,1.31448804e+01,1.32351584e+01,1.17820449e+01,1.40587933e+01,1.54764598e+01
2.63600000e+00,1.25053655e+01,1.29936589e+01,1.31662683e+01,1.29655709e+01,1.31420067e+01,1.31846626e+01,1.31582414e+01,1.31429282e+01,1.32091549e+01,1.17775775e+01,1.40253616e+01,1.54288698e+01
2.63700000e+00,1.24992676e+01,1.29916676e+01,1.31609645e+01,1.29612971e+01,1.31443862e+01,1.31707696e+01,1.31565821e+01,1.31411800e+01,1.31835540e+01,1.17732956e+01,1.39917357e+01,1.53812917e+01
2.63800000e+00,1.24931097e+01,1.29894958e+01,1.31559425e+01,1.29569654e+01,1.31467365e+01,1.31570450e+01,1.31551360e+01,1.31396122e+01,1.31584144e+01,1.17691896e+01,1.39579194e+01,1.53337398e+01
2.63900000e+00,1.24868960e+01,1.29871466e+01,1.31511898e+01,1.29525844e+01,1.31490283e+01,1.31434948e+01,1.31538935e+01,1.31381976e+01,1.31337956e+01,1.17652476e+01,1.39239181e+01,1.52862282e+01
2.64000000e+00,1.24806305e+01,1.29846213e+01,1.31466930e+01,1.29481613e+01,1.31512344e+01,1.31301404e+01,1.31528439e+01,1.31369051e+01,1.31097558e+01,1.17614558e+01,1.38897379e+01,1.52387705e+01
2.64100000e+00,1.24743165e+01,1.29819192e+01,1.31424417e+01,1.29437016e+01,1.31533322e+01,1.31170129e+01,1.31519770e+01,1.31357039e+01,1.30863427e+01,1.17578001e+01,1.38553855e+01,1.51913784e+01
2.64200000e+00,1.24679572e+01,1.29790371e+01,1.31384266e+01,1.29392092e+01,1.31553010e+01,1.31041537e+01,1.31512811e+01,1.31345617e+01,1.30635989e+01,1.17542643e+01,1.38208683e+01,1.51440637e+01
2.64300000e+00,1.24615557e+01,1.29759702e+01,1.31346396e+01,1.29346868e+01,1.31571223e+01,1.30916129e+01,1.31507440e+01,1.31334467e+01,1.30415604e+01,1.17508300e+01,1.37861942e+01,1.50968375e+01
2.64400000e+00,1.24551149e+01,1.29727126e+01,1.31310722e+01,1.29301352e+01,1.31587805e+01,1.30794451e+01,1.31503529e+01,1.31323315e+01,1.30202544e+01,1.17474766e+01,1.37513715e+01,1.50497113e+01
2.64500000e+00,1.24486383e+01,1.29692576e+01,1.31277137e+01,1.29255534e+01,1.31602631e+01,1.30677046e+01,1.31500952e+01,1.31311959e+01,1.29996993e+01,1.17441828e+01,1.37164079e+01,1.50026969e+01
2.64600000e+00,1.24421295e+01,1.29655983e+01,1.31245499e+01,1.29209386e+01,1.31615599e+01,1.30564449e+01,1.31499579e+01,1.31300299e+01,1.29799042e+01,1.17409268e+01,1.36813112e+01,1.49558081e+01
2.64700000e+00,1.24355925e+01,1.29617290e+01,1.31215634e+01,1.29162862e+01,1.31626639e+01,1.30457103e+01,1.31499281e+01,1.31288371e+01,1.29608691e+01,1.17376908e+01,1.36460876e+01,1.49090596e+01
2.64800000e+00,1.24290321e+01,1.29576451e+01,1.31187337e+01,1.29115895e+01,1.31635699e+01,1.30355386e+01,1.31499927e+01,1.31276349e+01,1.29425864e+01,1.17344621e+01,1.36107425e+01,1.48624684e+01
2.64900000e+00,1.24224534e+01,1.29533435e+01,1.31160384e+01,1.29068397e+01,1.31642747e+01,1.30259589e+01,1.31501375e+01,1.31264559e+01,1.29250427e+01,1.17312366e+01,1.35752801e+01,1.48160541e+01
2.65000000e+00,1.24158621e+01,1.29488233e+01,1.31134563e+01,1.29020268e+01,1.31647758e+01,1.30169915e+01,1.31503477e+01,1.31253435e+01,1.29082227e+01,1.17280209e+01,1.35397032e+01,1.47698376e+01
2.65100000e+00,1.24092645e+01,1.29440852e+01,1.31109675e+01,1.28971395e+01,1.31650712e+01,1.30086508e+01,1.31506070e+01,1.31243486e+01,1.28921121e+01,1.17248321e+01,1.35040134e+01,1.47238414e+01
2.65200000e+00,1.24026675e+01,1.29391319e+01,1.31085552e+01,1.28921659e+01,1.31651582e+01,1.30009471e+01,1.31508977e+01,1.31235246e+01,1.28766992e+01,1.17216977e+01,1.34682107e+01,1.46780891e+01
2.65300000e+00,1.23960784e+01,1.29339672e+01,1.31062067e+01,1.28870946e+01,1.31650337e+01,1.29938860e+01,1.31512014e+01,1.31229186e+01,1.28619771e+01,1.17186516e+01,1.34322929e+01,1.46326034e+01
2.65400000e+00,1.23895050e+01,1.29285957e+01,1.31039125e+01,1.28819152e+01,1.31646935e+01,1.29874682e+01,1.31514990e+01,1.31225677e+01,1.28479426e+01,1.17157305e+01,1.33962559e+01,1.45874058e+01
2.65500000e+00,1.23829558e+01,1.29230225e+01,1.31016662e+01,1.28766190e+01,1.31641323e+01,1.29816880e+01,1.31517709e+01,1.31224933e+01,1.28345987e+01,1.17129706e+01,1.33600942e+01,1.45425160e+01
2.65600000e+00,1.23764397e+01,1.29172528e+01,1.30994643e+01,1.28711999e+01,1.31633445e+01,1.29765332e+01,1.31519990e+01,1.31226974e+01,1.28219573e+01,1.17104006e+01,1.33238018e+01,1.44979495e+01
2.65700000e+00,1.23699656e+01,1.29112916e+01,1.30973051e+01,1.28656546e+01,1.31623237e+01,1.29719866e+01,1.31521658e+01,1.31231646e+01,1.28100401e+01,1.17080403e+01,1.32873733e+01,1.44537180e+01
2.65800000e+00,1.23635433e+01,1.29051440e+01,1.30951878e+01,1.28599830e+01,1.31610630e+01,1.29680251e+01,1.31522554e+01,1.31238612e+01,1.27988787e+01,1.17058980e+01,1.32508047e+01,1.44098289e+01
2.65900000e+00,1.23571817e+01,1.28988147e+01,1.30931122e+01,1.28541880e+01,1.31595551e+01,1.29646197e+01,1.31522545e+01,1.31247423e+01,1.27885066e+01,1.17039691e+01,1.32140945e+01,1.43662843e+01
2.66000000e+00,1.23508898e+01,1.28923087e+01,1.30910777e+01,1.28482755e+01,1.31577925e+01,1.29617325e+01,1.31521517e+01,1.31257558e+01,1.27789528e+01,1.17022385e+01,1.31772434e+01,1.43230819e+01
2.66100000e+00,1.23446764e+01,1.28856313e+01,1.30890831e+01,1.28422540e+01,1.31557672e+01,1.29593118e+01,1.31519375e+01,1.31268453e+01,1.27702384e+01,1.17006810e+01,1.31402553e+01,1.42802145e+01
2.66200000e+00,1.23385490e+01,1.28787881e+01,1.30871261e+01,1.28361339e+01,1.31534715e+01,1.29573012e+01,1.31516044e+01,1.31279608e+01,1.27623739e+01,1.16992671e+01,1.31031370e+01,1.42376717e+01
2.66300000e+00,1.23325143e+01,1.28717850e+01,1.30852036e+01,1.28299264e+01,1.31508985e+01,1.29556420e+01,1.31511467e+01,1.31290593e+01,1.27553622e+01,1.16979655e+01,1.30658989e+01,1.41954405e+01
2.66400000e+00,1.23265778e+01,1.28646284e+01,1.30833109e+01,1.28236445e+01,1.31480423e+01,1.29542780e+01,1.31505587e+01,1.31301054e+01,1.27491978e+01,1.16967452e+01,1.30285558e+01,1.41535056e+01
2.66500000e+00,1.23207437e+01,1.28573248e+01,1.30814425e+01,1.28173005e+01,1.31448989e+01,1.29531619e+01,1.31498351e+01,1.31310745e+01,1.27438653e+01,1.16955793e+01,1.29911257e+01,1.41118511e+01
2.66600000e+00,1.23150150e+01,1.28498807e+01,1.30795907e+01,1.28109071e+01,1.31414661e+01,1.29522531e+01,1.31489699e+01,1.31319503e+01,1.27393390e+01,1.16944460e+01,1.29536296e+01,1.40704617e+01
2.66700000e+00,1.23093935e+01,1.28423025e+01,1.30777460e+01,1.28044763e+01,1.31377447e+01,1.29515153e+01,1.31479556e+01,1.31327227e+01,1.27355855e+01,1.16933272e+01,1.29160913e+01,1.40293224e+01
2.66800000e+00,1.23038796e+01,1.28345963e+01,1.30758968e+01,1.27980201e+01,1.31337376e+01,1.29509188e+01,1.31467824e+01,1.31333871e+01,1.27325714e+01,1.16922092e+01,1.28785367e+01,1.39884201e+01
2.66900000e+00,1.22984729e+01,1.28267678e+01,1.30740304e+01,1.27915487e+01,1.31294504e+01,1.29504428e+01,1.31454391e+01,1.31339427e+01,1.27302719e+01,1.16910814e+01,1.28409923e+01,1.39477442e+01
2.67000000e+00,1.22931717e+01,1.28188222e+01,1.30721333e+01,1.27850720e+01,1.31248911e+01,1.29500757e+01,1.31439113e+01,1.31343923e+01,1.27286724e+01,1.16899347e+01,1.28034874e+01,1.39072860e+01
2.67100000e+00,1.22879738e+01,1.28107646e+01,1.30701918e+01,1.27785986e+01,1.31200690e+01,1.29498152e+01,1.31421831e+01,1.31347432e+01,1.27277678e+01,1.16887616e+01,1.27660527e+01,1.38670398e+01
2.67200000e+00,1.22828767e+01,1.28025996e+01,1.30681926e+01,1.27721357e+01,1.31149946e+01,1.29496644e+01,1.31402374e+01,1.31350082e+01,1.27275562e+01,1.16875564e+01,1.27287185e+01,1.38270022e+01
2.67300000e+00,1.22778771e+01,1.27943319e+01,1.30661220e+01,1.27656897e+01,1.31096796e+01,1.29496272e+01,1.31380556e+01,1.31352072e+01,1.27280331e+01,1.16863161e+01,1.26915158e+01,1.37871723e+01
2.67400000e+00,1.22729723e+01,1.27859661e+01,1.30639660e+01,1.27592659e+01,1.31041354e+01,1.29497040e+01,1.31356201e+01,1.31353674e+01,1.27291861e+01,1.16850422e+01,1.26544723e+01,1.37475511e+01
2.67500000e+00,1.22681592e+01,1.27775070e+01,1.30617108e+01,1.27528687e+01,1.30983739e+01,1.29498904e+01,1.31329134e+01,1.31355240e+01,1.27309910e+01,1.16837417e+01,1.26176141e+01,1.37081414e+01
2.67600000e+00,1.22634358e+01,1.27689596e+01,1.30593430e+01,1.27465018e+01,1.30924069e+01,1.29501777e+01,1.31299204e+01,1.31357182e+01,1.27334141e+01,1.16824285e+01,1.25809652e+01,1.36689473e+01
2.67700000e+00,1.22588003e+01,1.27603292e+01,1.30568514e+01,1.27401690e+01,1.30862465e+01,1.29505560e+01,1.31266285e+01,1.31359947e+01,1.27364141e+01,1.16811229e+01,1.25445486e+01,1.36299734e+01
2.67800000e+00,1.22542519e+01,1.27516213e+01,1.30542270e+01,1.27338740e+01,1.30799043e+01,1.29510178e+01,1.31230286e+01,1.31363972e+01,1.27399464e+01,1.16798500e+01,1.25083864e+01,1.35912245e+01
2.67900000e+00,1.22497907e+01,1.27428419e+01,1.30514629e+01,1.27276207e+01,1.30733922e+01,1.29515575e+01,1.31191149e+01,1.31369673e+01,1.27439601e+01,1.16786392e+01,1.24725017e+01,1.35527053e+01
2.68000000e+00,1.22454175e+01,1.27339977e+01,1.30485548e+01,1.27214139e+01,1.30667214e+01,1.29521699e+01,1.31148857e+01,1.31377385e+01,1.27483987e+01,1.16775196e+01,1.24369183e+01,1.35144192e+01
2.68100000e+00,1.22411334e+01,1.27250956e+01,1.30455006e+01,1.27152581e+01,1.30599017e+01,1.29528461e+01,1.31103431e+01,1.31387331e+01,1.27532020e+01,1.16765173e+01,1.24016606e+01,1.34763689e+01
2.68200000e+00,1.22369401e+01,1.27161434e+01,1.30423010e+01,1.27091585e+01,1.30529415e+01,1.29535711e+01,1.31054930e+01,1.31399615e+01,1.27583081e+01,1.16756536e+01,1.23667565e+01,1.34385557e+01
2.68300000e+00,1.22328390e+01,1.27071498e+01,1.30389604e+01,1.27031197e+01,1.30458477e+01,1.29543250e+01,1.31003454e+01,1.31414195e+01,1.27636612e+01,1.16749422e+01,1.23322383e+01,1.34009795e+01
2.68400000e+00,1.22288312e+01,1.26981234e+01,1.30354857e+01,1.26971457e+01,1.30386246e+01,1.29550889e+01,1.30949124e+01,1.31430900e+01,1.27692200e+01,1.16743873e+01,1.22981396e+01,1.33636396e+01
2.68500000e+00,1.22249167e+01,1.26890739e+01,1.30318859e+01,1.26912398e+01,1.30312748e+01,1.29558453e+01,1.30892094e+01,1.31449432e+01,1.27749490e+01,1.16739844e+01,1.22644971e+01,1.33265343e+01
2.68600000e+00,1.22210947e+01,1.26800111e+01,1.30281700e+01,1.26854040e+01,1.30237989e+01,1.29565772e+01,1.30832534e+01,1.31469390e+01,1.27808137e+01,1.16737201e+01,1.22313464e+01,1.32896626e+01
2.68700000e+00,1.22173631e+01,1.26709450e+01,1.30243452e+01,1.26796391e+01,1.30161961e+01,1.29572643e+01,1.30770617e+01,1.31490321e+01,1.27867750e+01,1.16735744e+01,1.21987179e+01,1.32530236e+01
2.68800000e+00,1.22137180e+01,1.26618854e+01,1.30204162e+01,1.26739452e+01,1.30084643e+01,1.29578783e+01,1.30706522e+01,1.31511722e+01,1.27927862e+01,1.16735215e+01,1.21666378e+01,1.32166177e+01
2.68900000e+00,1.22101546e+01,1.26528421e+01,1.30163853e+01,1.26683211e+01,1.30006005e+01,1.29583848e+01,1.30640417e+01,1.31533091e+01,1.27987994e+01,1.16735315e+01,1.21351268e+01,1.31804468e+01
2.69000000e+00,1.22066668e+01,1.26438238e+01,1.30122531e+01,1.26627658e+01,1.29926016e+01,1.29587501e+01,1.30572449e+01,1.31553979e+01,1.28047715e+01,1.16735747e+01,1.21042021e+01,1.31445137e+01
2.69100000e+00,1.22032475e+01,1.26348390e+01,1.30080192e+01,1.26572774e+01,1.29844645e+01,1.29589422e+01,1.30502746e+01,1.31573978e+01,1.28106613e+01,1.16736209e+01,1.20738808e+01,1.31088228e+01
2.69200000e+00,1.21998886e+01,1.26258952e+01,1.30036825e+01,1.26518545e+01,1.29761872e+01,1.29589323e+01,1.30431413e+01,1.31592763e+01,1.28164279e+01,1.16736424e+01,1.20441800e+01,1.30733788e+01
2.69300000e+00,1.21965821e+01,1.26169991e+01,1.29992403e+01,1.26464955e+01,1.29677688e+01,1.29586931e+01,1.30358523e+01,1.31610109e+01,1.28220293e+01,1.16736167e+01,1.20151154e+01,1.30381862e+01
2.69400000e+00,1.21933193e+01,1.26081567e+01,1.29946883e+01,1.26411991e+01,1.29592100e+01,1.29581935e+01,1.30284130e+01,1.31625870e+01,1.28274203e+01,1.16735253e+01,1.19867002e+01,1.30032489e+01
2.69500000e+00,1.21900915e+01,1.25993735e+01,1.29900194e+01,1.26359636e+01,1.29505132e+01,1.29574005e+01,1.30208273e+01,1.31639988e+01,1.28325587e+01,1.16733557e+01,1.19589429e+01,1.29685692e+01
2.69600000e+00,1.21868904e+01,1.25906547e+01,1.29852252e+01,1.26307878e+01,1.29416826e+01,1.29562862e+01,1.30130978e+01,1.31652475e+01,1.28374130e+01,1.16731018e+01,1.19318474e+01,1.29341478e+01
2.69700000e+00,1.21837075e+01,1.25820051e+01,1.29802960e+01,1.26256701e+01,1.29327248e+01,1.29548310e+01,1.30052272e+01,1.31663394e+01,1.28419632e+01,1.16727616e+01,1.19054152e+01,1.28999835e+01
2.69800000e+00,1.21805341e+01,1.25734300e+01,1.29752222e+01,1.26206093e+01,1.29236483e+01,1.29530310e+01,1.29972188e+01,1.31672846e+01,1.28462022e+01,1.16723380e+01,1.18796479e+01,1.28660732e+01
2.69900000e+00,1.21773622e+01,1.25649345e+01,1.29699953e+01,1.26156046e+01,1.29144635e+01,1.29508976e+01,1.29890769e+01,1.31680946e+01,1.28501322e+01,1.16718356e+01,1.18545480e+01,1.28324134e+01
2.70000000e+00,1.21741831e+01,1.25565245e+01,1.29646066e+01,1.26106558e+01,1.29051831e+01,1.29484548e+01,1.29808077e+01,1.31687819e+01,1.28537591e+01,1.16712606e+01,1.18301184e+01,1.27989999e+01
2.70100000e+00,1.21709879e+01,1.25482061e+01,1.29590468e+01,1.26057635e+01,1.28958213e+01,1.29457354e+01,1.29724197e+01,1.31693589e+01,1.28570874e+01,1.16706189e+01,1.18063604e+01,1.27658290e+01
2.70200000e+00,1.21677679e+01,1.25399858e+01,1.29533066e+01,1.26009297e+01,1.28863925e+01,1.29427719e+01,1.29639228e+01,1.31698367e+01,1.28601176e+01,1.16699150e+01,1.17832705e+01,1.27328985e+01
2.70300000e+00,1.21645139e+01,1.25318707e+01,1.29473760e+01,1.25961575e+01,1.28769116e+01,1.29395971e+01,1.29553288e+01,1.31702260e+01,1.28628469e+01,1.16691521e+01,1.17608386e+01,1.27002071e+01
2.70400000e+00,1.21612160e+01,1.25238684e+01,1.29412460e+01,1.25914510e+01,1.28673935e+01,1.29362412e+01,1.29466517e+01,1.31705368e+01,1.28652693e+01,1.16683318e+01,1.17390467e+01,1.26677552e+01
2.70500000e+00,1.21578650e+01,1.25159863e+01,1.29349099e+01,1.25868149e+01,1.28578509e+01,1.29327290e+01,1.29379053e+01,1.31707774e+01,1.28673757e+01,1.16674547e+01,1.17178723e+01,1.26355439e+01
2.70600000e+00,1.21544514e+01,1.25082321e+01,1.29283622e+01,1.25822541e+01,1.28482960e+01,1.29290814e+01,1.29291047e+01,1.31709554e+01,1.28691516e+01,1.16665210e+01,1.16972887e+01,1.26035744e+01
2.70700000e+00,1.21509654e+01,1.25006138e+01,1.29215993e+01,1.25777736e+01,1.28387385e+01,1.29253116e+01,1.29202656e+01,1.31710771e+01,1.28705742e+01,1.16655312e+01,1.16772681e+01,1.25718470e+01
2.70800000e+00,1.21473987e+01,1.24931385e+01,1.29146194e+01,1.25733768e+01,1.28291852e+01,1.29214221e+01,1.29114026e+01,1.31711465e+01,1.28716177e+01,1.16644862e+01,1.16577878e+01,1.25403601e+01
2.70900000e+00,1.21437427e+01,1.24858134e+01,1.29074235e+01,1.25690661e+01,1.28196403e+01,1.29174069e+01,1.29025304e+01,1.31711653e+01,1.28722536e+01,1.16633878e+01,1.16388301e+01,1.25091093e+01
2.71000000e+00,1.21399899e+01,1.24786452e+01,1.29000175e+01,1.25648419e+01,1.28101054e+01,1.29132520e+01,1.28936637e+01,1.31711325e+01,1.28724560e+01,1.16622381e+01,1.16203863e+01,1.24780862e+01
2.71100000e+00,1.21361338e+01,1.24716397e+01,1.28924129e+01,1.25607022e+01,1.28005805e+01,1.29089409e+01,1.28848153e+01,1.31710439e+01,1.28722058e+01,1.16610392e+01,1.16024578e+01,1.24472798e+01
2.71200000e+00,1.21321685e+01,1.24648022e+01,1.28846277e+01,1.25566429e+01,1.27910647e+01,1.29044539e+01,1.28759982e+01,1.31708925e+01,1.28714882e+01,1.16597921e+01,1.15850559e+01,1.24166754e+01
2.71300000e+00,1.21280887e+01,1.24581371e+01,1.28766854e+01,1.25526570e+01,1.27815573e+01,1.28997677e+01,1.28672247e+01,1.31706684e+01,1.28702920e+01,1.16584969e+01,1.15682006e+01,1.23862556e+01
2.71400000e+00,1.21238900e+01,1.24516476e+01,1.28686107e+01,1.25487355e+01,1.27720579e+01,1.28948563e+01,1.28585055e+01,1.31703602e+01,1.28686088e+01,1.16571517e+01,1.15519161e+01,1.23560027e+01
2.71500000e+00,1.21195681e+01,1.24453358e+01,1.28604286e+01,1.25448671e+01,1.27625665e+01,1.28896882e+01,1.28498511e+01,1.31699554e+01,1.28664318e+01,1.16557526e+01,1.15362296e+01,1.23258985e+01
2.71600000e+00,1.21151188e+01,1.24392026e+01,1.28521621e+01,1.25410383e+01,1.27530831e+01,1.28842278e+01,1.28412715e+01,1.31694406e+01,1.28637558e+01,1.16542938e+01,1.15211683e+01,1.22959256e+01
2.71700000e+00,1.21105379e+01,1.24332472e+01,1.28438286e+01,1.25372347e+01,1.27436081e+01,1.28784410e+01,1.28327756e+01,1.31688043e+01,1.28605772e+01,1.16527686e+01,1.15067542e+01,1.22660699e+01
2.71800000e+00,1.21058208e+01,1.24274673e+01,1.28354417e+01,1.25334406e+01,1.27341418e+01,1.28722947e+01,1.28243723e+01,1.31680353e+01,1.28568943e+01,1.16511691e+01,1.14930065e+01,1.22363197e+01
2.71900000e+00,1.21009624e+01,1.24218587e+01,1.28270097e+01,1.25296395e+01,1.27246851e+01,1.28657604e+01,1.28160708e+01,1.31671243e+01,1.28527065e+01,1.16494869e+01,1.14799388e+01,1.22066660e+01
2.72000000e+00,1.20959574e+01,1.24164158e+01,1.28185351e+01,1.25258160e+01,1.27152395e+01,1.28588176e+01,1.28078800e+01,1.31660640e+01,1.28480140e+01,1.16477146e+01,1.14675582e+01,1.21771033e+01
2.72100000e+00,1.20908002e+01,1.24111314e+01,1.28100159e+01,1.25219548e+01,1.27058071e+01,1.28514517e+01,1.27998097e+01,1.31648490e+01,1.28428174e+01,1.16458449e+01,1.14558673e+01,1.21476280e+01
2.72200000e+00,1.20854845e+01,1.24059962e+01,1.28014452e+01,1.25180417e+01,1.26963906e+01,1.28436554e+01,1.27918707e+01,1.31634757e+01,1.28371181e+01,1.16438717e+01,1.14448627e+01,1.21182376e+01
2.72300000e+00,1.20800047e+01,1.24010010e+01,1.27928132e+01,1.25140647e+01,1.26869928e+01,1.28354284e+01,1.27840742e+01,1.31619426e+01,1.28309196e+01,1.16417901e+01,1.14345366e+01,1.20889305e+01
2.72400000e+00,1.20743550e+01,1.23961352e+01,1.27841085e+01,1.25100135e+01,1.26776166e+01,1.28267770e+01,1.27764324e+01,1.31602501e+01,1.28242284e+01,1.16395963e+01,1.14248766e+01,1.20597042e+01
2.72500000e+00,1.20685303e+01,1.23913882e+01,1.27753191e+01,1.25058794e+01,1.26682653e+01,1.28177161e+01,1.27689584e+01,1.31584012e+01,1.28170540e+01,1.16372881e+01,1.14158656e+01,1.20305550e+01
2.72600000e+00,1.20625263e+01,1.23867499e+01,1.27664348e+01,1.25016565e+01,1.26589431e+01,1.28082666e+01,1.27616641e+01,1.31564013e+01,1.28094066e+01,1.16348646e+01,1.14074836e+01,1.20014779e+01
2.72700000e+00,1.20563397e+01,1.23822108e+01,1.27574470e+01,1.24973402e+01,1.26496551e+01,1.27984555e+01,1.27545613e+01,1.31542584e+01,1.28012961e+01,1.16323270e+01,1.13997070e+01,1.19724662e+01
2.72800000e+00,1.20499681e+01,1.23777623e+01,1.27483488e+01,1.24929274e+01,1.26404086e+01,1.27883143e+01,1.27476604e+01,1.31519834e+01,1.27927319e+01,1.16296786e+01,1.13925088e+01,1.19435114e+01
2.72900000e+00,1.20434103e+01,1.23733969e+01,1.27391356e+01,1.24884162e+01,1.26312123e+01,1.27778747e+01,1.27409691e+01,1.31495892e+01,1.27837224e+01,1.16269247e+01,1.13858617e+01,1.19146045e+01
2.73000000e+00,1.20366661e+01,1.23691085e+01,1.27298047e+01,1.24838053e+01,1.26220766e+01,1.27671699e+01,1.27344927e+01,1.31470904e+01,1.27742769e+01,1.16240729e+01,1.13797358e+01,1.18857358e+01
2.73100000e+00,1.20297364e+01,1.23648913e+01,1.27203555e+01,1.24790936e+01,1.26130145e+01,1.27562353e+01,1.27282333e+01,1.31445033e+01,1.27644057e+01,1.16211331e+01,1.13740987e+01,1.18568954e+01
2.73200000e+00,1.20226227e+01,1.23607408e+01,1.27107893e+01,1.24742801e+01,1.26040404e+01,1.27451046e+01,1.27221897e+01,1.31418428e+01,1.27541190e+01,1.16181163e+01,1.13689174e+01,1.18280747e+01
2.73300000e+00,1.20153271e+01,1.23566523e+01,1.27011097e+01,1.24693632e+01,1.25951708e+01,1.27338116e+01,1.27163578e+01,1.31391231e+01,1.27434276e+01,1.16150343e+01,1.13641562e+01,1.17992656e+01
